feature	Acidaminococcus	Acidipropionibacterium	Actinobaculum	Actinomyces	Adlercreutzia	Agathobaculum	Akkermansia	Alicyclobacillus	Alistipes	Allisonella	Alloscardovia	Amedibacterium	Anaerobutyricum	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroglobus	Anaeromassilibacillus	Anaerosacchariphilus	Anaerostipes	Anaerotignum	Anaerotruncus	Anaerovibrio	Anaerovorax	Angelakisella	Arachnia	Atopobium	Bacteria_unclassified	Bacteroidales_unclassified	Bacteroides	Bariatricus	Barnesiella	Bianquea	Bifidobacterium	Bilophila	Bittarella	Blautia	Brotolimicola	Butyricicoccus	Butyricimonas	Butyrivibrio	Campylobacter	Candidatus_Borkfalkia	Candidatus_Cibionibacter	Candidatus_Gastranaerophilales_unclassified	Candidatus_Nanoperiomorbus	Candidatus_Nanosynsacchari	Candidatus_Saccharibacteria_unclassified	Catenibacillus	Catenibacterium	Christensenella	Citrobacter	Cloacibacillus	Clostridia_unclassified	Clostridiaceae_unclassified	Clostridium	Colidextribacter	Collinsella	Companilactobacillus	Coprobacillus	Coprobacter	Coprococcus	Coriobacteriaceae_unclassified	Cryptobacterium	Cuneatibacter	Dakarella	Desulfovibrio	Dialister	Dielma	Diplocloster	Dorea	Drancourtella	Duodenibacillus	Dysosmobacter	Eggerthella	Eisenbergiella	Ellagibacter	Emergencia	Enorma	Enterobacter	Enterocloster	Enterococcus	Enteroscipio	Erysipelatoclostridium	Erysipelotrichaceae_unclassified	Escherichia	Eubacteriaceae_unclassified	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacteriales_unclassified	Eubacterium	Evtepia	Ezakiella	Faecalibacillus	Faecalibacterium	Faecalicatena	Faecalicoccus	Faecalimonas	Faecalitalea	Feifania	Fenollaria	Finegoldia	Flavonifractor	Fournierella	Fumia	Fusicatenibacter	Fusobacterium	GGB10692	GGB1146	GGB1247	GGB1248	GGB1266	GGB12785	GGB1331	GGB13404	GGB13489	GGB13493	GGB1387	GGB1420	GGB1421	GGB1425	GGB1458	GGB1497	GGB1505	GGB1538	GGB1567	GGB1568	GGB1627	GGB1629	GGB1632	GGB1662	GGB1690	GGB25454	GGB2653	GGB2657	GGB267	GGB28474	GGB2848	GGB28640	GGB2958	GGB2977	GGB2980	GGB2982	GGB2983	GGB2987	GGB2996	GGB2998	GGB2999	GGB3000	GGB3001	GGB3002	GGB3005	GGB3032	GGB3033	GGB3034	GGB3057	GGB3061	GGB3109	GGB3111	GGB3118	GGB31234	GGB3126	GGB3139	GGB3142	GGB31460	GGB3160	GGB3167	GGB3175	GGB3213	GGB32387	GGB3256	GGB3260	GGB3277	GGB3278	GGB3286	GGB3287	GGB3289	GGB3303	GGB3304	GGB3305	GGB3321	GGB3325	GGB3345	GGB33469	GGB3351	GGB33512	GGB33516	GGB3352	GGB33539	GGB33544	GGB33586	GGB3363	GGB34197	GGB34228	GGB34231	GGB3433	GGB3444	GGB3446	GGB3449	GGB34540	GGB3474	GGB3475	GGB3478	GGB34797	GGB3480	GGB3486	GGB3490	GGB34900	GGB3491	GGB3496	GGB3497	GGB35068	GGB3510	GGB3519	GGB3532	GGB3534	GGB3537	GGB3538	GGB3550	GGB35597	GGB3569	GGB3576	GGB3583	GGB3585	GGB3588	GGB3593	GGB3603	GGB3609	GGB3612	GGB3616	GGB3619	GGB3626	GGB36267	GGB3627	GGB36331	GGB3637	GGB3653	GGB3677	GGB3678	GGB3722	GGB3730	GGB3740	GGB3816	GGB3817	GGB3818	GGB3819	GGB38239	GGB3859	GGB38744	GGB3885	GGB3892	GGB38987	GGB39037	GGB40351	GGB41366	GGB41458	GGB42378	GGB42389	GGB4260	GGB4263	GGB42639	GGB4266	GGB42689	GGB42711	GGB4277	GGB43675	GGB44201	GGB4456	GGB4539	GGB4541	GGB45432	GGB4549	GGB45491	GGB45495	GGB45497	GGB4552	GGB4555	GGB4558	GGB4559	GGB45596	GGB45599	GGB45600	GGB45613	GGB45620	GGB4566	GGB4567	GGB4569	GGB4571	GGB4578	GGB4580	GGB4581	GGB4583	GGB4584	GGB4586	GGB4587	GGB4588	GGB4591	GGB4593	GGB4597	GGB4599	GGB4602	GGB4603	GGB4604	GGB4605	GGB4611	GGB4617	GGB4618	GGB4632	GGB4642	GGB4644	GGB4651	GGB4652	GGB4657	GGB4659	GGB4664	GGB4681	GGB4683	GGB4684	GGB4689	GGB4694	GGB4697	GGB4699	GGB4700	GGB4710	GGB4713	GGB47148	GGB47150	GGB47174	GGB4722	GGB4723	GGB4739	GGB4745	GGB4750	GGB4768	GGB47687	GGB4773	GGB48165	GGB48168	GGB48169	GGB49418	GGB51441	GGB51647	GGB51658	GGB51959	GGB52106	GGB52130	GGB52930	GGB53380	GGB58071	GGB58158	GGB58233	GGB58485	GGB5998	GGB6002	GGB6006	GGB6007	GGB6020	GGB6123	GGB6126	GGB6132	GGB6518	GGB6522	GGB6565	GGB6574	GGB6580	GGB6600	GGB6601	GGB6606	GGB6608	GGB6612	GGB6613	GGB6649	GGB74505	GGB74665	GGB74703	GGB74802	GGB781	GGB79087	GGB87445	GGB8965	GGB9045	GGB9047	GGB9051	GGB9054	GGB9059	GGB9062	GGB9063	GGB9064	GGB9066	GGB9072	GGB9073	GGB9082	GGB9085	GGB9088	GGB9089	GGB9101	GGB9108	GGB9109	GGB9117	GGB9172	GGB9176	GGB9184	GGB9185	GGB9186	GGB9189	GGB9197	GGB9200	GGB9209	GGB9210	GGB9211	GGB9224	GGB9237	GGB9239	GGB9240	GGB9243	GGB9249	GGB9253	GGB9266	GGB9267	GGB9271	GGB9279	GGB9286	GGB9288	GGB9291	GGB9293	GGB9296	GGB9297	GGB9299	GGB9301	GGB9302	GGB9303	GGB9333	GGB9342	GGB9343	GGB9345	GGB9347	GGB9348	GGB9350	GGB9359	GGB9361	GGB9365	GGB9370	GGB9380	GGB9411	GGB9412	GGB9434	GGB9444	GGB9453	GGB9454	GGB9464	GGB9469	GGB9474	GGB9476	GGB9480	GGB9491	GGB9499	GGB9501	GGB9502	GGB9509	GGB9512	GGB9522	GGB9523	GGB9524	GGB9525	GGB9529	GGB9531	GGB9532	GGB9534	GGB9537	GGB9543	GGB9545	GGB9547	GGB9551	GGB9559	GGB9561	GGB9563	GGB9574	GGB9580	GGB9583	GGB9602	GGB9608	GGB9611	GGB9613	GGB9614	GGB9616	GGB9618	GGB9619	GGB9620	GGB9621	GGB9623	GGB9627	GGB9630	GGB9634	GGB9635	GGB9636	GGB9637	GGB9640	GGB9641	GGB9642	GGB9646	GGB9667	GGB9677	GGB9690	GGB9691	GGB9694	GGB9695	GGB9696	GGB9697	GGB9699	GGB9707	GGB9708	GGB9710	GGB9712	GGB9715	GGB9719	GGB9724	GGB9730	GGB9734	GGB9737	GGB9739	GGB9743	GGB9747	GGB9758	GGB9759	GGB9760	GGB9762	GGB9764	GGB9765	GGB9766	GGB9767	GGB9770	GGB9773	GGB9774	GGB9775	GGB9778	GGB9780	GGB9781	GGB9782	GGB9784	GGB9785	GGB9786	GGB9787	GGB9788	GGB9790	GGB9813	GGB9818	GGB9819	GGB9832	Gemella	Gemmiger	Gordonibacter	Granulicatella	Granulimonas	Guopingia	Haemophilus	Hafnia	Holdemanella	Holdemania	Hungatella	Hydrogeniiclostridium	Hydrogenoanaerobacterium	Intestinibacillus	Intestinibacter	Intestinimonas	Jingyaoa	Jutongia	Kineothrix	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_unclassified	Lachnotalea	Lacrimispora	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus	Lactonifactor	Lancefieldella	Latilactobacillus	Lawsonibacter	Lentihominibacter	Lentilactobacillus	Leuconostoc	Levilactobacillus	Levyella	Ligaoa	Ligilactobacillus	Limosilactobacillus	Liquorilactobacillus	Loigolactobacillus	Longicatena	Luoshenia	Marseilla	Marvinbryantia	Massilicoli	Massiliimalia	Massilimicrobiota	Massilioclostridium	Massilistercora	Mediterraneibacter	Megamonas	Megasphaera	Merdibacter	Merdimonas	Mesosutterella	Methanobrevibacter	Methanosphaera	Mitsuokella	Mogibacterium	Monoglobus	Murdochiella	Murimonas	Negativibacillus	Neglectibacter	Neobittarella	Odoribacter	Olegusella	Oliverpabstia	Olsenella	Oribacterium	Oscillibacter	Oscillospiraceae_unclassified	Parabacteroides	Paraclostridium	Parafannyhessea	Paraprevotella	Parascardovia	Parasutterella	Paratractidigestivibacter	Parolsenella	Parvimonas	Pauljensenia	Pediococcus	Peptidiphaga	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Phocaeicola	Phocea	Porphyromonas	Prevotella	Prevotellamassilia	Propionibacterium	Proteus	Provencibacterium	Pseudoflavonifractor	Pseudoramibacter	Pseudoruminococcus	Pyramidobacter	Raoultella	Raoultibacter	Romboutsia	Roseburia	Rothia	Rubneribacter	Ruminococcus	Ruthenibacterium	Sanguibacteroides	Scardovia	Schaalia	Segatella	Sellimonas	Senegalimassilia	Shuttleworthia	Simiaoa	Slackia	Solobacterium	Staphylococcus	Streptococcus	Sutterella	Thermophilibacter	Tractidigestivibacter	Traorella	Turicibacter	Turicimonas	Tyzzerella	Veillonella	Vescimonas	Victivallis	Wansuia	Weissella	Winkia	Wujia	Yanshouia	Yeguia	Youxingia	Zhenhengia	Zhenpiania
179fece00002a	-2.90314445637562	-2.48164615346042	-11.7027498788283	-0.188446766966459	-8.96939553821447	-0.0379470755400088	1.90558580943931	-12.1177873781071	-2.26819114684614	-10.5011160176586	-8.11178863748571	-5.73465912678304	1.88423060725053	-9.33817744653244	-12.0246779737157	-9.81522460808677	-7.02749849277803	-5.41734765996605	-10.2967575191525	1.25009448364253	-5.83485341483564	-13.7027498788283	-4.37004194518769	-8.1359347248174	-6.88001973088377	-6.23351508516064	-8.95858878325788	-6.45103078622233	-4.72375348273936	-0.718782481084744	-0.951917300707305	-8.94786237666482	-7.27313391462657	4.84674853557677	-7.58173447786693	-7.45482236538471	4.98862516017394	0.441908364003589	-4.84352571685009	-8.84476888370072	-4.9339039190749	-2.94636035149959	-6.88257091641311	3.10708355145271	-8.38805335317201	-9.26979047155219	-5.92796281922712	-5.38262628078768	-6.38082178394093	-3.67125543010094	-10.470089122038	-6.78627323439058	-7.64963854236873	-4.8274612806056	2.0525758755696	0.167255149720312	-2.84959629888732	-8.1729289322996	-3.74332745873462	-5.88129475972583	-3.90865898039056	2.98328003241476	-1.41815709094037	-9.83485341483564	-8.9802838543572	-5.10060778813031	-8.11178863748571	-1.4666160654331	-10.0939406361528	-9.08216346837646	3.55908917291169	-10.9372151324653	0.0583857710003527	-6.82992111929341	0.971574821584138	-10.5011160176586	-9.39532135363605	-8.17918792277128	-3.74826273182298	-6.06902806618729	-10.5011160176586	-1.10190776444099	-6.20131073366942	-2.06479675411394	-4.46482293220203	-2.1752728727679	-2.82500562887929	-6.68038206579984	-2.59109253256516	0.955171428772925	-3.70557039789067	-4.80914497397	1.36790778255981	4.18745818038479	-0.0368810446731139	-5.52383609415873	-5.09172508152094	-4.92270230276642	-8.58173447786693	-11.0246779737157	-7.2270164478619	-7.49329651319934	-10.7027498788283	-7.57346686188333	3.39169074484394	-6.4434773917907	-7.36289987594367	-4.73523539802732	-4.35579298944941	0.101058355679354	-1.410140656064	-6.49329651319934	-4.43455879960848	-7.94252893236178	-9.23026210736555	-5.05889368905357	-2.35037534450349	-1.52159762196273	-5.47971354092642	0.262799948839503	-7.21732305165806	-1.59651411721255	-4.5208522357199	-6.99953841143715	-3.12588766533444	-0.897126907974919	-4.37183300071368	-5.14050745460722	-6.5921360733274	-4.69937251862598	-3.6906840909543	-6.63666068837052	-9.89539495677069	-6.03457400985816	-2.02291794538844	-1.59416008408037	-11.8547529722733	-6.42662547355406	-8.90573690099215	-7.73005722482403	-9.70274987882829	-2.75789143302075	-6.81522460808671	-6.39532135363605	-5.4397154729945	-8.22377807379535	-9.87493085421097	-8.23677541432422	-4.85100083741224	-7.26312674127118	-4.05601118052045	-4.50897813543161	-2.85600585558343	-4.83485341483564	-7.39168277657271	-7.48164615346043	-3.05853306037005	-4.76493471002487	-9.81522460808677	-7.19812948642474	-5.22135405467417	-5.03244770874977	-5.51292531994828	-10.9372151324653	-2.30753709207895	-0.903751642748788	-5.7590629272312	-2.73566775257056	-4.57914575468734	1.64683545065905	-2.45103078622233	-5.13898160037626	-3.46936987231433	-8.1359347248174	-8.86480663693727	-4.83547113911863	1.10020060271037	-8.42476513152853	-8.22377807379535	-7.69824848659335	-5.22054695253234	-1.68413239440326	-5.36111986949839	-6.57140733970503	-5.66492841339333	-10.1177873781071	-7.4434773917907	-3.40262615425928	-2.92221011135633	-9.95858878325788	-2.15181074692908	-6.6388155730742	-9.2967575191525	-6.0120534348506	-2.95522820628787	-6.62379853743347	-4.63935479753978	-6.45482236538471	-6.66492841339333	-4.25484013008622	-5.03173963754984	-6.38262628078768	-7.07048166332878	-9.243318260191	-6.93456555405137	-7.96939553821447	-10.7767504602721	-5.18783861396694	-2.08914456076491	-9.36646649096386	-8.49329651319934	-4.47296971209497	-0.775453389160641	-6.65181291360307	-6.24824494127092	-10.6323605509369	-1.78597469428793	-6.83238515924489	-4.47441216684692	-7.75789143302075	-3.47393118833241	-2.80960005889283	-4.43315562714492	-6.76964940389693	-6.39350091801168	-5.78627323439058	-4.61316698570358	-9.73927575485341	-5.22863836488589	-8.3173188416348	-4.7106612698143	-5.59318036945761	-8.14816102715066	0.210924943630965	-0.509748221731078	-2.62246530100101	-7.18547418561873	-10.0473980502157	-6.74622851549517	-8.38805335317201	-6.7117950184313	-6.60261320754284	-4.7590629272312	0.835026657103932	-2.91289023791464	-5.24249877988445	-2.10656012268388	-12.2173230516584	-2.91289023791464	-4.67705660514752	-2.48092112033976	-2.37228111223798	-8.40262615425928	-7.86480663693727	-5.82992111929341	-5.00369803481144	-6.10879859487988	-5.6323605509369	-7.50111601765864	-9.9802838543572	-4.90963432355395	-11.2697904715522	-10.5011160176586	-6.31559416116531	-1.90201172508685	-6.71406519205614	-4.83856373417401	-8.79585928321977	-3.23473684532474	-3.44583358215745	-2.57669076275761	-6.96668625095649	-8.52483208663245	-2.81629118312459	-10.3808217839409	-3.50479605121823	-9.51688333351696	-6.00647779490243	-9.243318260191	-7.31043245604953	-5.33380696442334	-6.59841321901356	-6.3138715400163	-5.67705660514752	-1.81066248230481	-4.17410042651004	-3.33119101621633	-6.46434513950321	0.112333157861565	-8.5408621964514	-4.80550945325349	-8.78627323439058	-0.29108001244583	-4.48454993513356	-5.59946207041627	-1.71783304287678	-4.48406556546613	-6.48164615346042	-3.06250494260595	-4.99539074674741	-5.87620139153738	-10.1177873781071	-9.01345071829244	-3.55962180588448	-6.98850436116217	-6.6474674433271	-5.15585541894066	-7.0303245368568	-6.50307753399193	-7.577594747506	-8.80550945325349	-5.25732111958997	-2.95959848471579	-2.43233773967323	-4.91289023791464	-5.19812948642474	-8.83485341483564	-8.26979047155219	-7.35579298944942	-7.23677541432422	-10.0704816633288	-4.21974030166375	-4.91746089812427	-1.46231628400112	-3.22580120558236	-4.2507146052821	-6.85725982788392	-4.6010367786398	0.363911162265809	-4.48454993513356	-5.28405392922624	-5.05098060741031	-6.71406519205614	1.20318235886463	-5.81766365353812	-9.23026210736555	-8.06467604164757	-10.8547529722733	-13.0246779737157	-2.8388733586072	-8.70274987882829	-3.78507944446653	-10.1420349243538	-7.90573690099215	-5.9292809509231	-3.8216359181532	-7.03599328694349	-5.71406519205613	-8.32423825557459	-11.3808217839409	-6.09098731876342	-6.2466008441803	-5.82992111929341	-12.7027498788283	-3.43292189769267	-7.28996835348982	-2.65480803508078	-3.12796715798954	-6.1359347248174	-5.49915716462059	-4.26687130151843	-4.83238515924489	-1.63075129807524	-4.72261030118914	-2.9448598885033	-4.85412693839895	-5.58692590139205	-3.07722366694844	-0.528729284591841	-4.81218158852171	-5.61741020947092	-5.69600304638771	-7.27313391462657	-10.0704816633288	-4.55962180588448	-6.19020692373144	-6.56729709464313	-4.76140877334299	-3.62673600174302	-1.98867612079579	-2.16572566296472	-5.5208522357199	0.583143558795425	-4.0862010350493	-8.99125497217824	-7.9319208327958	-3.96973455714233	-4.54035855007139	-3.13936291266628	-4.24208921422069	-6.03173963754984	-8.51688333351696	-6.75321494581128	-4.20809426592808	-7.28996835348982	-2.99228780484913	-6.84725843572642	-4.21129758679093	-5.13517401030418	-3.48673161333945	-6.8225541498852	-6.01065750340072	-6.24004312815815	-7.14203492435381	-8.86480663693727	-1.00391501079971	-6.49720096765526	-6.87239313140907	-8.05313441976488	-5.70839644196944	-12.7027498788283	-6.4397154729945	-7.29675751915247	-4.88896868761126	-6.54691970727177	-5.11628535294191	-5.73120632487752	-3.43502682720087	-3.42244307237459	-1.28094801835842	-5.84975229121498	-3.88352877527814	-9.1058147364411	-8.31043245604953	-9.31043245604953	-5.64963854236873	-6.73465912678305	-8.92664589075513	-2.95926183903911	-3.34982366576904	-2.82515898471689	-6.33119101621634	-6.62593428177746	-5.50602481804227	-4.75146516386132	-9.12986021040771	-9.05889368905357	-8.36646649096386	-3.97687241970807	0.668509480221314	-4.04525277838418	-3.74593814716555	-3.04739805021574	-7.15123386120028	-3.85006432647971	-6.25318850421506	-5.67816424055002	-10.4397154729945	-4.69096354762169	-5.30016412059571	-7.15123386120028	-7.50111601765864	-5.25318850421506	-8.2173230516581	-5.86733103835281	-6.39350091801168	-9.40996812960045	-7.62379853743347	-0.633434384288213	-5.32597330694531	-2.53044739250109	-6.93986958591129	-8.03599328694349	-4.97687241970807	-5.3390531339893	-6.32423825557457	-9.02467797371566	-6.67594981948458	-7.01345071829241	-9.25649364893873	-11.5011160176586	-9.11778737810714	-1.77349147019132	-7.28321098731451	-8.3173188416348	-10.3808217839409	-3.23310806158878	-3.79796474909669	-4.65562596671427	-4.52782419632761	-10.2173230516581	-8.07631074213098	-8.243318260191	-8.24989091411448	-7.89025165349473	-7.72089722553855	-4.59109253256516	-9.42476513152853	-7.78627323439058	-2.45814819109148	-4.02961750668294	-9.85475297227334	-8.46243554949458	-10.3522526317442	-9.72089722553855	-2.7106612698143	-9.9802838543572	-4.47681946765724	-7.00786968602911	-9.26979047155219	0.313327128091962	-4.28616344128639	-4.68315915047041	-4.44677713682869	-9.81522460808684	-5.27397098749071	-1.11562870835264	-1.71975630413398	-6.05601118052046	-4.39623243357847	-3.34805971012714	-8.0303245368568	-7.26312674127118	-8.46243554949458	-8.86480663693727	-7.05601118052046	-8.48551916260762	-5.81400662993003	-5.43877652402488	-6.2466008441803	-11.7767504602721	0.549265011667061	-2.40011095504074	0.353526552857016	-4.37272936299221	-5.94519318988884	-7.7117950184313	-1.75015421870897	-4.66163834345914	-6.46434513950321	-9.19178795955091	-2.83856373417401	-9.72089722553855	-4.79225704653958	-0.314221281009365	-7.07048166332878	-6.23840834606719	-10.1666969785881	-0.242396377567558	-6.25980638297958	-5.47393118833241	-7.23677541432422	-3.80309085245085	-9.56524635507836	-11.5011160176586	-4.1132859858722	-11.1666969785881	-3.14088917045569	4.46573094836502	-1.03421940864195	-2.87302714374223	-4.18154206260431	-12.5652463550784	-1.22833411651931	-6.39714408924286	-7.45862393554456	-5.66932687729084	-7.16359106772027	-6.07193672652917	-10.6323605509369	-6.21571379879639	-2.62273184973912	-12.3242382555749	-4.7815039902427	-8.33817744653244	-6.82010682946645	-8.05889368905357	-11.1666969785881	-1.21300224837554	1.94092220530141	-7.5368379398926	-5.43409092380063	-10.9802838543572	-5.82623293226329	-9.31043245604953	-8.93721513246532	-12.7027498788283	-3.99677197714577	-1.63477780094259	-3.03067818192313	-0.789212173945117	-4.87302714374223	-6.73005722482403	-10.3522526317442	-6.39532135363605	-10.7027498788283	-6.76258312834548	-3.68038206579984	-0.948446920144371	-7.39168277657271	-8.38082178394093	-10.2173230516581	-4.45909983693133	-11.1177873781071	-5.85851489106954	-9.33817744653244	-7.55707242363266	-8.11778737810714	-4.6158175376909	1.80913863879363	-5.55911156890626	-6.50111601765864	-8.10581473644108	-5.18075692242662	-6.45482236538471	-9.04739805021574	-3.35313690700377	-5.94252893236178	-1.55656308733756	-6.44913872688112	-6.57966312784724	-3.37519723474705	-5.60682545882976	-6.43409092380063	-9.93721513246532	-7.41734765996607	-7.79585928321977	-0.202007567582311	-8.42476513152853	-10.0704816633288	0.370052655715914	-0.694811576248084	-2.09615959845777	-6.91354230348095	-3.03038347168149	-11.3808217839409	-6.61953651057932	-5.60051168489756	-7.97482942426509	-8.60682545882976	-10.7767504602721	-9.36646649096386	-8.00786968602912	-4.30016412059571	-11.6323605509369	-5.34168339003397	-7.40262615425928	-1.84290453490685	-7.28321098731451	-6.14050745460722	-5.44630528235485	-7.81035885291489	-4.43596333813339	2.79044572672225	-6.73696559416621	-10.8152246080868	-10.0246779737157	-8.0023101606872	-6.6605433187076	-3.82439236849136	-9.66712596909757	-2.6471962855327	2.17448312158813	-5.67373879216922	-3.9850734557619	4.61412027969357	-9.70274987882829	-10.8953949567707	-7.33119101621634	1.12789076295618	-7.85977104703997	-8.55707242363266	-8.94786237666482	-5.95724361295914	-3.79525828548524	-8.26312674127118	-6.88854128572963	-7.99677197714577	6.1113990358713	-6.86480663693727	-9.64963854236873	-8.14816102715066	-6.42476513152853	-9.15431325413225	-6.07485126295655	-0.895233950683709	-0.0180012584066675	-0.81005528741332	-3.75496685257287	-4.95858878325788	-4.17958001274268	-4.58121636148826	-5.80550945325349	-6.68482797083103	-7.1117886374857	-6.60682545882976	-6.51886641979606	-2.78657183628358
