,179BR2A00001,179BR2A00003,179BR2A00007,179BR2A00011,179BR2B00001,179BR2B00003,179BR2B00007,179BR2B00011,179BR2C00001,179BR2C00003,179BR2C00007,179BR2C00011,179BR2D00001,179BR2D00003,179BR2D00007,179BR2D00011,179BR2E00001,179BR2E00003,179BR2E00007,179BR2E00011,179BR2F00001,179BR2F00003,179BR2F00007,179BR2F00011,179BR3A00001,179BR3A00003,179BR3A00007,179BR3A00011,179BR3B00001,179BR3B00003,179BR3B00007,179BR3B00011,179BR3C00001,179BR3C00003,179BR3C00007,179BR3C00011,179BR3D00001,179BR3D00003,179BR3D00007,179BR3D00011,179BR3E00001,179BR3E00003,179BR3E00007,179BR3E00011,179BR3F00001,179BR3F00003,179BR3F00007,179BR3F00011
179BR3A00003,0.777027027027027,0.5,0.4909090909090909,0.5225225225225225,0.7,0.4725274725274725,0.4946236559139785,0.5052631578947369,0.62,0.41935483870967744,0.4731182795698925,0.47368421052631576,0.7448559670781894,0.5294117647058824,0.5283018867924528,0.5229357798165137,0.8,0.5333333333333333,0.5378151260504201,0.5213675213675214,0.8564814814814815,0.5689655172413793,0.5798319327731093,0.5950413223140496,0.6111111111111112,0.0,0.20833333333333334,0.27450980392156865,0.7196652719665272,0.453781512605042,0.46218487394957986,0.47413793103448276,0.6831683168316832,0.5257731958762887,0.4948453608247423,0.5612244897959183,0.6347305389221557,0.43157894736842106,0.39603960396039606,0.40404040404040403,0.6622516556291391,0.5178571428571429,0.47572815533980584,0.5192307692307693,0.7654320987654321,0.5416666666666666,0.5299145299145299,0.5344827586206896
179BR3A00007,0.7662337662337663,0.536,0.5040650406504065,0.5081967213114754,0.6875,0.5327102803738317,0.5094339622641509,0.5046728971962616,0.6526946107784432,0.5,0.5321100917431193,0.5315315315315315,0.73828125,0.5517241379310345,0.5128205128205128,0.4957983193277311,0.7787610619469026,0.562962962962963,0.5230769230769231,0.5078125,0.8468468468468469,0.5846153846153846,0.5939849624060151,0.5648854961832062,0.5968586387434555,0.20833333333333334,0.0,0.16981132075471697,0.6935483870967742,0.421875,0.40476190476190477,0.4146341463414634,0.6666666666666666,0.5752212389380531,0.5225225225225225,0.5803571428571429,0.6179775280898876,0.5221238938053098,0.42105263157894735,0.4144144144144144,0.6746987951807228,0.4918032786885246,0.45132743362831856,0.4778761061946903,0.7480314960629921,0.5267175572519084,0.5039370078740157,0.5196850393700787
179BR3A00011,0.7612903225806451,0.5275590551181102,0.4838709677419355,0.4628099173553719,0.6735751295336787,0.5363636363636364,0.5,0.48148148148148145,0.6686046511627907,0.5175438596491229,0.5357142857142857,0.5221238938053098,0.7423076923076923,0.5666666666666667,0.5042016806722689,0.46218487394957986,0.791907514450867,0.5755395683453237,0.5481481481481482,0.4765625,0.8430493273542601,0.5757575757575758,0.553030303030303,0.5230769230769231,0.6122448979591837,0.27450980392156865,0.16981132075471697,0.0,0.688,0.4393939393939394,0.4108527131782946,0.408,0.6728110599078341,0.5526315789473685,0.5132743362831859,0.5575221238938053,0.6263736263736264,0.5258620689655172,0.38596491228070173,0.39285714285714285,0.6745562130177515,0.496,0.4700854700854701,0.4827586206896552,0.751937984496124,0.5298507462686567,0.49612403100775193,0.4881889763779528
179BR3B00001,0.5561797752808989,0.732,0.7430830039525692,0.7509881422924901,0.5488721804511278,0.7669491525423728,0.7574468085106383,0.759493670886076,0.6604477611940298,0.7695473251028807,0.7851239669421488,0.7777777777777778,0.571875,0.7520661157024794,0.7325102880658436,0.7172131147540983,0.6126582278481013,0.7480916030534351,0.7509578544061303,0.75,0.7028112449799196,0.7578125,0.74609375,0.751937984496124,0.5434782608695652,0.7196652719665272,0.6935483870967742,0.688,0.0,0.5579399141630901,0.5864978902953587,0.6059322033898306,0.6204620462046204,0.7759336099585062,0.768595041322314,0.7942386831275721,0.6131386861313869,0.7510373443983402,0.7131147540983607,0.71900826446281,0.6171875,0.691358024691358,0.7125,0.7355371900826446,0.6507462686567164,0.7276264591439688,0.7244094488188977,0.7421875
179BR3B00003,0.7189542483660131,0.5661764705882353,0.5588235294117647,0.562962962962963,0.6391752577319587,0.5175438596491229,0.5217391304347826,0.5299145299145299,0.630057803468208,0.5609756097560976,0.5785123966942148,0.5772357723577236,0.7115384615384616,0.59375,0.5581395348837209,0.5307692307692308,0.7616279069767442,0.5694444444444444,0.5633802816901409,0.55,0.8198198198198198,0.6,0.5985915492957746,0.5915492957746479,0.592964824120603,0.453781512605042,0.421875,0.4393939393939394,0.5579399141630901,0.0,0.19491525423728814,0.2892561983471074,0.6785714285714286,0.6377952755905512,0.592,0.6535433070866141,0.6421052631578947,0.5793650793650794,0.5,0.4838709677419355,0.6190476190476191,0.4806201550387597,0.49193548387096775,0.528,0.7307692307692307,0.5664335664335665,0.5467625899280576,0.5714285714285714
179BR3B00007,0.7346278317152104,0.5735294117647058,0.5338345864661654,0.5378787878787878,0.6443298969072165,0.5641025641025641,0.5175438596491229,0.5258620689655172,0.6436781609195402,0.5691056910569106,0.575,0.5737704918032787,0.7396226415094339,0.6124031007751938,0.5546875,0.515625,0.7752161383285303,0.5958904109589042,0.5602836879432624,0.5255474452554745,0.8325892857142857,0.6170212765957447,0.6056338028169014,0.5886524822695035,0.6119402985074627,0.46218487394957986,0.40476190476190477,0.4108527131782946,0.5864978902953587,0.19491525423728814,0.0,0.12727272727272726,0.7117903930131004,0.6349206349206349,0.5772357723577236,0.6290322580645161,0.6329787234042553,0.5984251968503937,0.5078125,0.49193548387096775,0.6491228070175439,0.4883720930232558,0.4878048780487805,0.5121951219512195,0.7346153846153847,0.5633802816901409,0.5328467153284672,0.5579710144927537
179BR3B00011,0.7377049180327869,0.5648854961832062,0.5118110236220472,0.5158730158730159,0.6402116402116402,0.5405405405405406,0.5045871559633027,0.5135135135135135,0.6390532544378699,0.5714285714285714,0.5652173913043478,0.5641025641025641,0.7286821705426356,0.5934959349593496,0.5327868852459017,0.4918032786885246,0.7819767441860465,0.6083916083916084,0.572463768115942,0.5263157894736842,0.8382022471910112,0.5895522388059702,0.5777777777777777,0.5597014925373134,0.6142131979695431,0.47413793103448276,0.4146341463414634,0.408,0.6059322033898306,0.2892561983471074,0.12727272727272726,0.0,0.6981981981981982,0.628099173553719,0.5677966101694916,0.6218487394957983,0.6358695652173914,0.6129032258064516,0.52,0.5163934426229508,0.6526946107784432,0.5,0.5,0.5126050420168067,0.73828125,0.5755395683453237,0.5227272727272727,0.5597014925373134
179BR3C00001,0.6869806094182825,0.7235023041474654,0.7363636363636363,0.7454545454545455,0.6377952755905512,0.7386934673366834,0.74,0.7487684729064039,0.6872427983539094,0.7548076923076923,0.7904761904761904,0.7819905213270142,0.6927899686520376,0.7641509433962265,0.7534883720930232,0.7419354838709677,0.7425742574257426,0.7586206896551724,0.7345132743362832,0.7389380530973452,0.788,0.730593607305936,0.7342342342342343,0.7466666666666667,0.552,0.6831683168316832,0.6666666666666666,0.6728110599078341,0.6204620462046204,0.6785714285714286,0.7117903930131004,0.6981981981981982,0.0,0.6855670103092784,0.6903553299492385,0.7091836734693877,0.6561264822134387,0.7391304347826086,0.7136150234741784,0.7264150943396226,0.6638297872340425,0.7009345794392523,0.7311320754716981,0.7511737089201878,0.6709677419354839,0.6834862385321101,0.7031963470319634,0.7181818181818181
179BR3C00003,0.83,0.6371681415929203,0.6403508771929824,0.6578947368421053,0.7814207650273224,0.5777777777777777,0.5666666666666667,0.5913978494623656,0.7672955974842768,0.6122448979591837,0.6354166666666666,0.6464646464646465,0.8192771084337349,0.6372549019607843,0.6448598130841121,0.6486486486486487,0.8709677419354839,0.68,0.6639344262295082,0.6386554621848739,0.8947368421052632,0.6637931034482759,0.6833333333333333,0.6859504132231405,0.7680412371134021,0.5257731958762887,0.5752212389380531,0.5526315789473685,0.7759336099585062,0.6377952755905512,0.6349206349206349,0.628099173553719,0.6855670103092784,0.0,0.2,0.24324324324324326,0.7159763313609467,0.5473684210526316,0.5619047619047619,0.5445544554455446,0.7350993377483444,0.6283185840707964,0.5825242718446602,0.5841584158415841,0.8057851239669421,0.5614035087719298,0.5495495495495496,0.5277777777777778
179BR3C00007,0.8160535117056856,0.5982142857142857,0.5636363636363636,0.5818181818181818,0.7650273224043715,0.5760869565217391,0.5652173913043478,0.5274725274725275,0.7161290322580646,0.5212765957446809,0.5274725274725275,0.5425531914893617,0.8072289156626506,0.58,0.5631067961165048,0.5700934579439252,0.855457227138643,0.6341463414634146,0.628099173553719,0.6016949152542372,0.8878718535469108,0.6495726495726496,0.6583333333333333,0.65,0.7461139896373057,0.4948453608247423,0.5225225225225225,0.5132743362831859,0.768595041322314,0.592,0.5772357723577236,0.5677966101694916,0.6903553299492385,0.2,0.0,0.1780821917808219,0.7134502923976608,0.5757575757575758,0.5471698113207547,0.5294117647058824,0.7320261437908496,0.6017699115044248,0.5533980582524272,0.5544554455445545,0.7983539094650206,0.5478260869565217,0.5357142857142857,0.5137614678899083
179BR3C00011,0.8366666666666667,0.6306306306306306,0.5963302752293578,0.6018518518518519,0.7923497267759563,0.6153846153846154,0.6043956043956044,0.5978260869565217,0.7643312101910829,0.6041666666666666,0.5978260869565217,0.5957446808510638,0.832,0.6435643564356436,0.6116504854368932,0.616822429906542,0.8735294117647059,0.6528925619834711,0.635593220338983,0.6086956521739131,0.9018264840182648,0.6695652173913044,0.6890756302521008,0.6581196581196581,0.7846153846153846,0.5612244897959183,0.5803571428571429,0.5575221238938053,0.7942386831275721,0.6535433070866141,0.6290322580645161,0.6218487394957983,0.7091836734693877,0.24324324324324326,0.1780821917808219,0.0,0.7202380952380952,0.5979381443298969,0.5673076923076923,0.55,0.756578947368421,0.6216216216216216,0.5742574257425742,0.5757575757575758,0.8140495867768595,0.5663716814159292,0.5412844036697247,0.5188679245283019
