,179BR2A00001,179BR2A00003,179BR2A00007,179BR2A00011,179BR2B00001,179BR2B00003,179BR2B00007,179BR2B00011,179BR2C00001,179BR2C00003,179BR2C00007,179BR2C00011,179BR2D00001,179BR2D00003,179BR2D00007,179BR2D00011,179BR2E00001,179BR2E00003,179BR2E00007,179BR2E00011,179BR2F00001,179BR2F00003,179BR2F00007,179BR2F00011,179BR3A00001,179BR3A00003,179BR3A00007,179BR3A00011,179BR3B00001,179BR3B00003,179BR3B00007,179BR3B00011,179BR3C00001,179BR3C00003,179BR3C00007,179BR3C00011,179BR3D00001,179BR3D00003,179BR3D00007,179BR3D00011,179BR3E00001,179BR3E00003,179BR3E00007,179BR3E00011,179BR3F00001,179BR3F00003,179BR3F00007,179BR3F00011
179BR2D00011,104.68348790687254,60.98822992392414,56.887677911675226,59.57554026935511,98.24955739149392,58.20022934797811,56.61457151057853,55.32382375497959,81.56152220208507,56.26020578386086,57.55733477461591,55.03926373048205,93.17269478124238,37.86194609516636,19.679114532224403,0.0,114.98963845537887,54.879622177854756,53.81296984210566,57.29876940076402,134.09965897385788,60.70410954170436,58.27011989725543,65.68610384437841,97.33588296009124,57.21196505317342,55.65259331509723,59.15678576771504,97.06139704103602,66.09346807840839,68.34332019498525,70.42772573494034,85.88757248816323,69.37676568457263,61.674856454846534,62.43285572863214,96.7523026302063,65.41103523838773,61.097614000342375,59.094078605831314,90.33588336618483,69.17631994173631,71.9257632428147,63.52238960828781,105.37732796055475,73.02744807752136,67.39558035442069,69.2901236791904
179BR2E00001,119.12705084974063,114.29462707622395,117.40726789844977,121.38185077451672,123.71645781611234,111.41560667348686,114.23170816608865,114.22900662191032,110.16244526046889,111.41558457184196,116.47180952915046,112.86506239679784,110.41253628794189,108.55681307172443,112.7831892846625,114.98963845537887,0.0,106.66901421137626,114.66009845734976,121.07067086298365,137.2361124872125,113.42655052618481,112.78215669631604,119.48102619228689,122.12851172597686,109.16408798745708,112.72825283701262,117.21500807853596,115.4117809159936,114.12594652579929,121.15022192157774,125.41738498568093,118.99848309246701,118.02214832381406,117.034173336462,116.74459724875317,123.52294006570835,110.13188333349281,113.4318962513521,113.66573351834998,113.5039936698964,115.31107074120426,121.33247921319348,115.77434495605854,132.2926637631321,118.5666487724509,118.32263024807146,121.73144458884639
179BR2E00003,103.32010969099494,64.84538136829222,65.12606988406722,68.78979121338753,97.83689238015565,51.11931835292902,53.90674953352824,55.81203300476162,74.71029309954743,50.203283077047104,52.93378798576457,52.54046147083126,91.65126148398625,45.2015925707254,49.95417926036759,54.879622177854756,106.66901421137626,0.0,32.72602937259744,46.831034557067916,132.9964027062268,62.36933236969764,59.18260717977017,68.43757573513376,97.6686499818758,53.03022107804124,59.486586244775744,65.7306345292565,97.298801751864,63.42062865079813,70.81965039803174,76.81724029951964,85.38794252481455,65.21858172479818,61.50673500553193,63.153922161875556,91.93990864489678,56.449062775738014,57.80974031466978,58.430137260311625,85.71346543408649,64.10390816523842,68.65560399652068,62.48615854730594,101.26815829860918,67.29200908518087,65.36817414551865,68.30382537725619
179BR2E00007,106.40599176121047,66.55745257547537,62.99640431970125,66.21285657342985,99.7422148427491,53.11697755402198,55.58108805042872,56.75336682861985,80.53648137490703,56.82095951702557,56.692320833722704,55.18934319201658,96.38163229199039,50.83113912845414,50.9593015492281,53.81296984210566,114.66009845734976,32.72602937259744,0.0,28.63338284180493,137.30228930704482,66.03168504932671,61.94173970519826,69.80112841627513,100.39707692345017,56.205426486668955,57.235370541928326,62.4930813878787,99.57172528650992,62.77389778936354,68.14834194917208,72.49353544890455,86.02942615480963,66.63501505045338,61.50611111610625,62.502585655975395,94.21215373611369,61.92523692529595,60.209902555007965,60.56893313130313,89.55230975356132,63.55448119467951,65.98839685917206,60.71783212591175,105.73745336347507,69.20961265413646,65.35137136585743,67.63488822424642
179BR2E00011,112.30641202472934,71.53974008975543,66.24304733474857,68.66189953101994,102.89509810416114,60.02055315944259,59.54105779491453,60.262083489207384,86.19416007608007,62.51768964433925,61.28854149032149,60.54507825009156,101.46509571771767,58.047956307552084,55.44402438966126,57.29876940076402,121.07067086298365,46.831034557067916,28.63338284180493,0.0,142.92367553059438,72.28703165456587,67.25226513789123,74.09725069706352,104.10686802420217,62.27098315921296,61.38111131906155,64.205607241115,104.43611925513738,68.99152047168766,71.16697321825195,73.66175305678269,91.42655633057244,72.51076455302294,67.25106018405181,67.46205814170233,99.43045944196543,69.07166993694878,66.08562658882789,66.27131615260112,94.53143315269965,70.0607171112652,72.07302506150577,66.86356230964043,111.39899073061984,74.74480409428698,70.53224857155584,71.75140200490387
179BR2F00001,123.81521681831842,128.33258561541314,130.95066868807424,135.380040045082,149.74024353882976,128.86778211362622,133.18090898639264,132.2194967356468,132.22486438618031,127.84679414886537,132.43944243584332,126.91409516754966,128.62000542122362,126.81598196023397,131.32071952995778,134.09965897385788,137.2361124872125,132.9964027062268,137.30228930704482,142.92367553059438,0.0,118.556927714478,121.21569438534078,127.00417777078336,140.18855258265376,126.60389745383773,131.4291485576762,135.22548082004414,140.03612228040237,132.2889805809753,139.04110273195596,142.53949585532064,137.15767781214484,133.51639503001059,131.98909641421085,130.68488369666133,141.3755034490137,127.2304757452979,131.5160279070197,131.77485847001935,126.086088829501,131.7796022853011,137.9980910966847,130.36604071835652,133.50810429712485,130.59648925935926,129.93434646798013,133.02830658965135
179BR2F00003,94.61106653058185,57.15323939082534,57.14492291503222,61.83427706690956,99.42678123865268,60.930472261211364,66.68391053718966,65.49165187881363,74.29815852445832,54.59103366471074,60.48263729763957,55.088980412246755,88.90525301954389,50.86093178091189,58.24326237387573,60.70410954170436,113.42655052618481,62.36933236969764,66.03168504932671,72.28703165456587,118.556927714478,0.0,24.7827157779007,37.65860282434764,94.4560754994023,54.86823812899393,59.20189706993112,64.61214142200895,94.52657214756957,64.25369838915044,72.1269793028778,75.28633606292058,78.77438033144433,62.71252316399512,58.575627682391065,58.05201905681182,89.08718171290776,57.15860889414578,60.872837022135826,59.86103802701165,83.01027315340637,66.55540897016242,73.01973774339632,62.57243003603109,92.5309928455686,61.63325470577195,59.07003897491497,62.45254607258914
179BR2F00007,95.01744476612241,56.717207660326416,53.832573393039,56.49126848129495,97.82634492319106,57.324047941801915,62.63135720620024,61.02546215454273,74.03103909291835,52.91988354617819,58.272027583238845,52.242435126219256,88.51125828983709,50.1548985994371,55.641089961521494,58.27011989725543,112.78215669631604,59.18260717977017,61.94173970519826,67.25226513789123,121.21569438534078,24.7827157779007,0.0,24.79729286869463,94.53959009707735,54.58159544845231,58.632286679298424,63.19107256757867,93.47422206992516,62.4389253659226,70.07814927780358,73.0636549349072,79.7678419952773,63.823991192936795,58.924919242556626,57.968847293122536,89.01918862415847,56.72637801474659,60.0540631874914,59.092530840773705,80.83777635437464,64.06105069910261,70.13058013390783,59.245315873345405,93.08478752094554,62.548859259616,58.54039272284933,61.47060371195109
179BR2F00011,102.50034447310333,64.7364577899185,61.439107561629235,61.10357120395125,104.6087996132688,70.22892480044466,73.48469818810065,71.75274638053558,83.00469033326999,65.29353926388653,67.39074361797948,63.67009960466103,97.17084229077587,63.363623635421526,64.95166752245672,65.68610384437841,119.48102619228689,68.43757573513376,69.80112841627513,74.09725069706352,127.00417777078336,37.65860282434764,24.79729286869463,0.0,100.74973040891533,66.17792842807691,66.77283967700657,68.52845879548354,99.9976197874445,70.09351792799863,75.20363933763595,77.2007920371038,88.56273818638584,74.90515525524712,70.07237068641855,69.21758045612481,95.82814866438177,68.5436594116617,68.51208518191062,67.20879495398994,89.53422476025959,72.9397158327476,76.35005569921394,68.64551167187464,100.30972913620992,71.51697225934073,67.10353533028687,68.44926566410233
179BR3A00001,102.671456556021,93.51517771397825,96.33013081638448,100.42276998521899,97.90398762156184,91.3929344072016,92.4352376021064,93.16122814151558,88.12995465896906,92.08008721727933,96.26806987400954,94.20051597815676,96.86344874236478,92.32194308180432,95.6968180364935,97.33588296009124,122.12851172597686,97.6686499818758,100.39707692345017,104.10686802420217,140.18855258265376,94.4560754994023,94.53959009707735,100.74973040891533,0.0,81.37647150009644,82.29261676375934,86.30035886646253,88.74783820682337,86.50645386360898,92.58739451765327,97.41458588700728,81.65158489743558,97.74760405252972,96.86817256450009,98.74520024293223,95.16060334198896,92.28944168213584,94.85418875121388,94.82206234242621,88.07431809255887,91.78416734023594,97.46596403802451,95.12612971402504,103.05805916750425,95.61371614399185,96.35341435851902,99.85174546064638
179BR3A00003,92.66905795687957,51.68167412005722,52.76618375244702,58.33693236854738,90.1549836891855,44.69069723473772,50.56621704367147,49.95750657730895,66.7129802974634,39.07918985765917,48.086269065422684,45.54139714046283,84.80511548810185,44.48903349263148,51.80766344469847,57.21196505317342,109.16408798745708,53.03022107804124,56.205426486668955,62.27098315921296,126.60389745383773,54.86823812899393,54.58159544845231,66.17792842807691,81.37647150009644,0.0,25.34707100125248,38.648490408255796,87.28105823210376,51.501703114086624,61.370426156146436,67.51049255492697,69.66015213252365,52.141327115484096,47.882570413648985,51.46650594542585,80.55310394003871,44.670112477437705,48.95268326492359,49.33976230841806,73.79984133663272,51.73085534760857,59.4922223531609,52.642956232763076,91.73147108963029,54.60617541793854,53.2359827274565,56.81132983332805
179BR3A00007,96.72169614050884,55.752997379308155,53.45766683417617,57.632445154779,92.42183835192796,52.06179896286021,53.61586546189885,52.23280331006753,72.10879729076365,48.69884219348363,54.0580338790058,52.86419275769706,88.29346929536281,51.01085553972752,53.323748491411735,55.65259331509723,112.72825283701262,59.486586244775744,57.235370541928326,61.38111131906155,131.4291485576762,59.20189706993112,58.632286679298424,66.77283967700657,82.29261676375934,25.34707100125248,0.0,22.418428959034745,88.67361638705387,50.67849499062239,55.955552761604835,60.863440363951675,72.60520646447999,59.00742389739465,52.96949930789938,57.21169668401738,82.03871264261535,51.41309412759827,49.65133997512376,48.62388309754064,78.10209771918029,54.456733113982835,58.85808829051308,55.2686718902798,96.28559306584582,58.823619398662174,55.93877887191574,58.36209831156412
179BR3A00011,101.48316084560746,61.26718841811807,57.48471945416584,59.179575059963284,96.16351626126706,60.92238560380581,59.71673749153872,58.04999898737998,76.9877336129287,57.50378675734245,60.97245597957416,60.35322225674166,92.89851429437373,59.591762296524514,58.95231832084613,59.15678576771504,117.21500807853596,65.7306345292565,62.4930813878787,64.205607241115,135.22548082004414,64.61214142200895,63.19107256757867,68.52845879548354,86.30035886646253,38.648490408255796,22.418428959034745,0.0,92.29893426720912,56.72606787359117,58.41527886549707,61.3114140034203,80.59370168606729,67.17210041107946,60.81799325877951,64.14044244781168,87.68609695388419,59.493341439940224,53.77334787802708,51.92003432942966,82.85125896573781,60.524923818407316,62.66222214486479,60.1007277068835,101.43254228620435,64.7508385964016,61.019550641374124,61.972359998080336
