feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GGB4260	week	day12	3.38106899618802	1.11644555812588	48	12	0.00474662958911024	0.0290427724552512
GGB3496	group	R	-0.982447162611467	0.272156994531478	48	6	0.00476925631366269	0.0291216630417934
Guopingia	week	day4	-1.94149159049409	0.64290208799895	48	10	0.00485227803494685	0.0295682604492077
GGB36331	week	day12	-0.977443969591202	0.325726961697711	48	4	0.00509653029189262	0.0308680539136492
GGB36331	week	day4	-0.977443969591202	0.325726961697711	48	4	0.00509653029140456	0.0308680539136492
GGB36331	week	day8	-0.977443969591202	0.325726961697711	48	4	0.00509653029164722	0.0308680539136492
Massilistercora	week	day12	-0.944840177362196	0.316541916512831	48	4	0.00530924760627172	0.0319623115506864
Massilistercora	week	day4	-0.944840177362196	0.316541916512831	48	4	0.00530924760630496	0.0319623115506864
Massilistercora	week	day8	-0.944840177362196	0.316541916512831	48	4	0.00530924760718287	0.0319623115506864
Desulfovibrio	week	day12	-0.969776041679161	0.331016741078871	48	4	0.00541114223378496	0.0323802751269697
Desulfovibrio	week	day4	-0.969776041679161	0.331016741078871	48	4	0.00541114223378505	0.0323802751269697
Desulfovibrio	week	day8	-0.969776041679161	0.331016741078871	48	4	0.00541114223378497	0.0323802751269697
Mediterraneibacter	week	day8	-2.20715650470719	0.742935188363185	48	48	0.005503451042491	0.0328669172038584
Agathobaculum	week	day8	-2.64195737714549	0.892231726820761	48	45	0.00564305182330746	0.0329496020149522
GGB3061	week	day12	-0.847806575601595	0.28626668845493	48	4	0.00563540322586553	0.0329496020149522
GGB3061	week	day4	-0.847806575601595	0.28626668845493	48	4	0.00563540322716262	0.0329496020149522
GGB3061	week	day8	-0.847806575601595	0.28626668845493	48	4	0.00563540322593893	0.0329496020149522
GGB6606	week	day12	-1.54287611047293	0.52849576852552	48	4	0.0055623883621453	0.0329496020149522
GGB6606	week	day4	-1.54287611047293	0.52849576852552	48	4	0.00556238836214531	0.0329496020149522
GGB6606	week	day8	-1.54287611047293	0.52849576852552	48	4	0.00556238836214531	0.0329496020149522
Parascardovia	week	day12	-1.28077131661718	0.439414079700006	48	4	0.00563180684237442	0.0329496020149522
Parascardovia	week	day4	-1.28077131661718	0.439414079700006	48	4	0.00563180684237442	0.0329496020149522
Parascardovia	week	day8	-1.28077131661718	0.439414079700006	48	4	0.00563180684237442	0.0329496020149522
Parasutterella	week	day4	-3.13887172130151	1.05928664243477	48	25	0.00561244492784733	0.0329496020149522
Parasutterella	week	day8	-3.13614863040862	1.05928664243477	48	25	0.00564944713692195	0.0329496020149522
Paraprevotella	week	day12	-0.816290869508878	0.276392803483087	48	4	0.00575505870796436	0.033370417934553
Paraprevotella	week	day4	-0.816290869508878	0.276392803483087	48	4	0.00575505870789387	0.033370417934553
Paraprevotella	week	day8	-0.816290869508879	0.276392803483087	48	4	0.00575505870796222	0.033370417934553
GGB58233	week	day8	1.85190540852034	0.62902015610089	48	17	0.00589265626836043	0.0340293133506983
GGB9474	week	day12	-1.84510010431475	0.637041965663087	48	4	0.00591418547538873	0.0340293133506983
GGB9474	week	day4	-1.84510010431475	0.637041965663087	48	4	0.00591418547538556	0.0340293133506983
GGB9474	week	day8	-1.84510010431475	0.637041965663087	48	4	0.00591418547538874	0.0340293133506983
GGB4260	week	day8	3.28394691518667	1.11644555812588	48	12	0.00593306475777028	0.0340724179563314
GGB9062	week	day12	-1.85272516933635	0.640418799504517	48	4	0.00596733350495408	0.0340730187916463
GGB9062	week	day4	-1.85272516933635	0.640418799504517	48	4	0.00596733350493554	0.0340730187916463
GGB9062	week	day8	-1.85272516933635	0.640418799504517	48	4	0.0059673335049541	0.0340730187916463
Coprobacter	week	day12	-2.55788326339592	0.872119871494615	48	18	0.0060626218653997	0.0345095094187887
GGB9790	week	day12	-1.24241695655951	0.43059745916777	48	4	0.00608991342684506	0.0345095094187887
GGB9790	week	day4	-1.24241695655951	0.43059745916777	48	4	0.00608991342684507	0.0345095094187887
GGB9790	week	day8	-1.24241695655951	0.43059745916777	48	4	0.00608991342684506	0.0345095094187887
Erysipelatoclostridium	week	day12	2.07434190453914	0.709631410119681	48	44	0.00621600989512884	0.0351574699550577
Cuneatibacter	week	day4	-2.61269943078706	0.897850933050783	48	25	0.00642752090081804	0.0362851745948067
Evtepia	week	day12	-0.868850328941141	0.300395475388041	48	4	0.00672045942623538	0.0370339842199656
Evtepia	week	day4	-0.868850328941141	0.300395475388041	48	4	0.00672045942621178	0.0370339842199656
Evtepia	week	day8	-0.868850328941141	0.300395475388041	48	4	0.00672045942654056	0.0370339842199656
GGB2848	week	day12	-1.60920122787291	0.556267863458047	48	8	0.00671199364454198	0.0370339842199656
GGB9529	week	day12	-1.64680807102256	0.578223937308979	48	4	0.00672107400783466	0.0370339842199656
GGB9529	week	day4	-1.64680807102256	0.578223937308979	48	4	0.00672107400783466	0.0370339842199656
GGB9529	week	day8	-1.64680807102256	0.578223937308979	48	4	0.00672107400783466	0.0370339842199656
GGB9563	week	day12	-0.701394569697383	0.242121003739808	48	4	0.00664400175442916	0.0370339842199656
GGB9563	week	day4	-0.701394569697382	0.242121003739808	48	4	0.00664400175397828	0.0370339842199656
GGB9563	week	day8	-0.701394569697382	0.242121003739808	48	4	0.00664400175414621	0.0370339842199656
GGB9775	week	day12	-1.11204146168369	0.383974488980064	48	4	0.00665650139083249	0.0370339842199656
GGB9775	week	day4	-1.11204146168369	0.383974488980064	48	4	0.00665650139149523	0.0370339842199656
GGB9775	week	day8	-1.11204146168369	0.383974488980064	48	4	0.0066565013912999	0.0370339842199656
Dielma	week	day4	2.19304350198886	0.759393916878807	48	22	0.00679683425527016	0.0373825884039859
Butyricimonas	week	day4	-2.45991446287646	0.85272288189415	48	15	0.00685048336042603	0.0376085251640269
Gemella	week	day12	-1.70287330305957	0.599956719002009	48	4	0.00689530270707129	0.0376473461670754
Gemella	week	day4	-1.70287330305957	0.599956719002009	48	4	0.00689530270704821	0.0376473461670754
Gemella	week	day8	-1.70287330305957	0.599956719002009	48	4	0.0068953027070713	0.0376473461670754
GGB3321	week	day12	-1.70051599308066	0.592335953071187	48	4	0.00709532545149809	0.0385285186057621
GGB3321	week	day4	-1.70051599308066	0.592335953071187	48	4	0.0070953254510241	0.0385285186057621
GGB3321	week	day8	-1.70051599308066	0.592335953071187	48	4	0.00709532545179642	0.0385285186057621
Parabacteroides	week	day4	1.96501049248042	0.685247152967964	48	46	0.00715406097999638	0.0387770841524442
GGB9186	week	day12	-1.91189185541834	0.668802818319368	48	4	0.00731652370434019	0.03939665163762
GGB9186	week	day4	-1.91189185541834	0.668802818319368	48	4	0.00731652370490872	0.03939665163762
GGB9186	week	day8	-1.91189185541834	0.668802818319368	48	4	0.00731652370409239	0.03939665163762
GGB9634	week	day12	-1.45068807172127	0.507765163937961	48	4	0.00734737019126081	0.03939665163762
GGB9634	week	day4	-1.45068807172127	0.507765163937961	48	4	0.00734737019177539	0.03939665163762
GGB9634	week	day8	-1.45068807172127	0.507765163937961	48	4	0.00734737019121782	0.03939665163762
GGB9240	week	day12	-1.42841721001842	0.500454256753894	48	4	0.00739864586082646	0.0394594445910744
GGB9240	week	day4	-1.42841721001842	0.500454256753893	48	4	0.00739864585976762	0.0394594445910744
GGB9240	week	day8	-1.42841721001842	0.500454256753894	48	4	0.00739864585976028	0.0394594445910744
GGB4552	week	day12	-1.54374171641718	0.541418240085408	48	4	0.00745370927378336	0.0395416633893241
GGB4552	week	day4	-1.54374171641718	0.541418240085408	48	4	0.0074537092752603	0.0395416633893241
GGB4552	week	day8	-1.54374171641718	0.541418240085408	48	4	0.00745370927442172	0.0395416633893241
GGB87445	week	day4	-3.48979373972607	1.22504828874781	48	9	0.0075024536159765	0.0397298074672596
GGB9545	week	day12	-1.3234242862138	0.466105564486901	48	4	0.00768117631614274	0.0404614076435186
GGB9545	week	day4	-1.3234242862138	0.466105564486901	48	4	0.00768117631735246	0.0404614076435186
GGB9545	week	day8	-1.3234242862138	0.466105564486901	48	4	0.00768117631614427	0.0404614076435186
GGB3304	week	day12	-2.52486883314759	0.89239957765717	48	6	0.00787658351331801	0.0414178169979745
Actinobaculum	week	day12	-0.864146405223413	0.306684925418902	48	4	0.00810865837372872	0.0422846891462678
Actinobaculum	week	day4	-0.864146405223413	0.306684925418902	48	4	0.00810865837430936	0.0422846891462678
Actinobaculum	week	day8	-0.864146405223413	0.306684925418902	48	4	0.00810865837256749	0.0422846891462678
Candidatus_Gastranaerophilales_unclassified	week	day12	-1.12160058929903	0.398177619799721	48	4	0.00812623538064499	0.0422846891462678
Candidatus_Gastranaerophilales_unclassified	week	day4	-1.12160058929903	0.398177619799721	48	4	0.00812623538071658	0.0422846891462678
Candidatus_Gastranaerophilales_unclassified	week	day8	-1.12160058929903	0.398177619799721	48	4	0.00812623538015044	0.0422846891462678
GGB33539	week	day12	-0.910067402661065	0.323467626020289	48	4	0.00819480837468138	0.0423407890858153
GGB33539	week	day4	-0.910067402661065	0.323467626020289	48	4	0.00819480837399642	0.0423407890858153
GGB33539	week	day8	-0.910067402661065	0.323467626020289	48	4	0.00819480837465749	0.0423407890858153
GGB45497	week	day12	-1.0759683827637	0.38261403152217	48	4	0.00822192461860251	0.0423407890858153
GGB45497	week	day4	-1.0759683827637	0.38261403152217	48	4	0.00822192461693335	0.0423407890858153
GGB45497	week	day8	-1.0759683827637	0.38261403152217	48	4	0.00822192461842346	0.0423407890858153
Guopingia	week	day8	-1.80602455005921	0.64290208799895	48	10	0.00828325827509221	0.0425833483832919
GGB9347	week	day8	-3.1812938879773	1.13407443679018	48	9	0.00836607773296289	0.0429353423276586
Segatella	week	day8	-3.36818925762583	1.20880721293832	48	14	0.00876763179077455	0.0449190998595847
GGB9501	week	day12	-1.83193223676757	0.657728644210186	48	5	0.00879240104545237	0.0449689981675103
Alloscardovia	week	day4	-1.78059273769948	0.639902957774772	48	6	0.00885036107992608	0.0451881917254929
GGB3034	week	day12	-1.82778207495912	0.658170532685258	48	4	0.00897290860626408	0.0454439762878627
GGB3034	week	day4	-1.82778207495912	0.658170532685258	48	4	0.00897290860525932	0.0454439762878627
GGB3034	week	day8	-1.82778207495912	0.658170532685258	48	4	0.00897290860559675	0.0454439762878627
GGB34197	week	day12	-2.31624332625318	0.834925455272449	48	4	0.00903715437542725	0.0454439762878627
GGB34197	week	day4	-2.31624332625318	0.834925455272449	48	4	0.00903715437363699	0.0454439762878627
GGB34197	week	day8	-2.31624332625318	0.834925455272449	48	4	0.00903715437422605	0.0454439762878627
GGB6518	week	day12	-0.790718814560686	0.284832454028631	48	4	0.0089948005460705	0.0454439762878627
GGB6518	week	day4	-0.790718814560686	0.284832454028631	48	4	0.00899480054484753	0.0454439762878627
GGB6518	week	day8	-0.790718814560686	0.284832454028631	48	4	0.00899480054520826	0.0454439762878627
GGB47687	week	day12	-3.37257237297897	1.23514449952964	48	4	0.00913072016875061	0.0456078710265473
GGB47687	week	day4	-3.37257237297897	1.23514449952964	48	4	0.00913072016875061	0.0456078710265473
GGB6612	week	day12	-3.24271334193216	1.16995983458427	48	5	0.00909446721579403	0.0456078710265473
Parabacteroides	week	day8	1.89819642142999	0.685247152967964	48	46	0.0091296238032682	0.0456078710265473
GGB9347	week	day12	-3.13582215042611	1.13407443679018	48	9	0.00924346081389851	0.0460940579253072
GGB9059	week	day12	-2.75006418438903	0.995699372702919	48	5	0.00931594317378919	0.046378206282824
Collinsella	week	day4	-2.71170328814048	0.984818199596423	48	43	0.00951257754871684	0.0472784585145528
Rubneribacter	week	day12	1.65877112882538	0.604217392826597	48	9	0.00970705331075578	0.0481650141057733
Mediterraneibacter	week	day4	-2.03845691597716	0.742935188363185	48	48	0.00974389674083991	0.0482677798817765
Dorea	week	day4	1.25808062251697	0.460185214900532	48	48	0.00998569568496566	0.0489790188351103
GGB3351	week	day12	-2.08579521044232	0.762376400951081	48	5	0.00993519577332161	0.0489790188351103
GGB9614	week	day8	-3.33738069539458	1.21959270302136	48	27	0.00992150564992606	0.0489790188351103
GGB9782	week	day12	-0.313522416043547	0.116301851309379	48	3	0.00998305581984892	0.0489790188351103
GGB9782	week	day4	-0.313522416043547	0.116301851309379	48	3	0.00998305581984505	0.0489790188351103
GGB9782	week	day8	-0.313522416043547	0.116301851309379	48	3	0.00998305581984892	0.0489790188351103
GGB9640	week	day4	-1.6116105431644	0.593469267391675	48	12	0.0104454762682697	0.0511503518734253
GGB2848	week	day8	-1.50559529862188	0.556267863458047	48	8	0.0106783106323937	0.0522050742028137
GGB47687	week	day8	-3.28923903964563	1.23514449952964	48	4	0.0108523587881144	0.0528831555277498
GGB6612	week	day8	-3.15938000859883	1.16995983458427	48	5	0.0108415465067966	0.0528831555277498
GGB3740	week	day12	-2.18765921169299	0.822858378260861	48	4	0.0109752544356466	0.053221979370267
GGB3740	week	day4	-2.18765921169299	0.822858378260861	48	4	0.0109752544356466	0.053221979370267
GGB3740	week	day8	-2.18765921169299	0.822858378260861	48	4	0.0109752544356466	0.053221979370267
Methanobrevibacter	week	day12	-1.92867396644551	0.717117640267667	48	4	0.0111359454142805	0.0538267345388165
Methanobrevibacter	week	day4	-1.92867396644551	0.717117640267667	48	4	0.0111359454122314	0.0538267345388165
GGB3550	week	day12	-0.901011662037505	0.335103110718347	48	8	0.0111556131575997	0.0538348299476426
GGB9059	week	day8	-2.6667308510557	0.995699372702919	48	5	0.0114459864542677	0.0551471682305459
Marvinbryantia	week	day12	-1.38828278223314	0.520318930024574	48	4	0.0117319245046196	0.0562530739126638
Marvinbryantia	week	day4	-1.38828278223314	0.520318930024574	48	4	0.0117319245044423	0.0562530739126638
Marvinbryantia	week	day8	-1.38828278223314	0.520318930024574	48	4	0.0117319245058497	0.0562530739126638
GGB9747	week	day12	-1.72965546271709	0.650017378765429	48	5	0.0119395909902214	0.0571572099883879
GGB9501	week	day8	-1.74859890343423	0.657728644210186	48	5	0.0120094342769428	0.0573997242118416
Holdemanella	week	day4	-2.25238019758334	0.855537239578163	48	17	0.012786968638189	0.0608036420989193
Victivallis	week	day12	-0.760379718872647	0.288876732213022	48	4	0.012802905923235	0.0608036420989193
Victivallis	week	day4	-0.760379718872647	0.288876732213022	48	4	0.0128029059228391	0.0608036420989193
Victivallis	week	day8	-0.760379718872647	0.288876732213022	48	4	0.012802905923235	0.0608036420989193
GGB3351	week	day8	-2.00246187710898	0.762376400951081	48	5	0.0129773484067885	0.0615344317481951
Lactococcus	week	day12	-2.77703624460767	1.05792746502364	48	8	0.0130285514047313	0.0616794712072089
Limosilactobacillus	week	day4	3.27539837216387	1.25699632191739	48	29	0.0136483636756591	0.0645116968682023
GGB9784	week	day12	-0.373984678825645	0.145572093878478	48	3	0.0137499206416905	0.0646851612577642
GGB9784	week	day4	-0.373984678825645	0.145572093878478	48	3	0.0137499206416905	0.0646851612577642
GGB9784	week	day8	-0.373984678825645	0.145572093878478	48	3	0.0137499206416905	0.0646851612577642
GGB51959	week	day8	-0.898297243216296	0.345382971143351	48	8	0.0138091904194601	0.0648620058634607
Leuconostoc	week	day12	-2.04361241333093	0.787050013325321	48	4	0.0139537757303521	0.0653359890222432
Leuconostoc	week	day8	-2.04361241333093	0.787050013325321	48	4	0.0139537757301106	0.0653359890222432
GGB9469	week	day12	-0.434495447279583	0.169885180796511	48	3	0.0141488930485562	0.0659400124631765
GGB9469	week	day4	-0.434495447279583	0.169885180796511	48	3	0.0141488930485827	0.0659400124631765
GGB9469	week	day8	-0.434495447279583	0.169885180796511	48	3	0.0141488930485562	0.0659400124631765
GGB1420	week	day12	-1.99867463911633	0.772046280217562	48	4	0.014216149012404	0.0660476985185647
GGB1420	week	day8	-1.99867463911633	0.772046280217562	48	4	0.0142161490126857	0.0660476985185647
Finegoldia	week	day8	1.56131220188926	0.605416196938924	48	13	0.0145579335342378	0.0675307552471929
GGB4964	week	day12	-1.23480209870646	0.479169421422777	48	8	0.0146259611438179	0.0677412937187358
Methanobrevibacter	week	day8	-1.84534063311218	0.717117640267667	48	4	0.014755871746023	0.0682373543494605
Anaerotruncus	week	day8	-3.06533323935751	1.19418103629718	48	20	0.0149831744233064	0.0691815707940322
Lactiplantibacillus	week	day4	1.28784847630564	0.502087442334085	48	12	0.0150515685988403	0.0693902823539754
GGB38873	week	day12	0.54153944771623	0.214027311778119	48	4	0.0151417724386898	0.0696987432870154
GGB9501	week	day4	-1.6825524100901	0.657728644210186	48	5	0.0153005978359654	0.0703216416669868
Segatella	week	day4	-3.08944289085846	1.20880721293832	48	14	0.015386645507847	0.0706086554593227
GGB38744	week	day4	-1.32475897778578	0.518730702694477	48	15	0.0154577518216673	0.0708263299394005
Barnesiella	week	day12	-2.42027088796359	0.952283210138106	48	29	0.0159179568057486	0.0728234354171252
GGB9059	week	day4	-2.52315284820052	0.995699372702919	48	5	0.0162044563571681	0.0740209670544226
GGB9747	week	day8	-1.64632212938376	0.650017378765429	48	5	0.0162552238503804	0.0740780885274181
Turicibacter	week	day12	-1.05937421137458	0.423761998291147	48	4	0.016315996102797	0.0740780885274181
Turicibacter	week	day4	-1.05937421137458	0.423761998291147	48	4	0.0163159961027605	0.0740780885274181
Turicibacter	week	day8	-1.05937421137458	0.423761998291147	48	4	0.016315996102797	0.0740780885274181
GGB3446	week	day12	-0.467770665945682	0.187411743019785	48	3	0.0177355408730629	0.0801582149429282
GGB3446	week	day4	-0.467770665945682	0.187411743019785	48	3	0.017735540871819	0.0801582149429282
GGB3446	week	day8	-0.467770665945682	0.187411743019785	48	3	0.0177355408730677	0.0801582149429282
Leuconostoc	week	day4	-1.9602790799976	0.787050013325321	48	4	0.0179581122067955	0.0810417371383593
GGB9185	week	day12	-0.447885714463998	0.18012649510131	48	3	0.0181350886969926	0.0814717498261738
GGB9185	week	day4	-0.447885714463998	0.180126495101311	48	3	0.0181350886979384	0.0814717498261738
GGB9185	week	day8	-0.447885714463998	0.180126495101311	48	3	0.0181350886970611	0.0814717498261738
GGB1420	week	day4	-1.915341305783	0.772046280217562	48	4	0.0183777241534864	0.0823616323211003
GGB4684	week	day12	-0.91978127469866	0.375586003923369	48	4	0.0184802182840771	0.0823616323211003
GGB4684	week	day4	-0.91978127469866	0.375586003923369	48	4	0.0184802182840771	0.0823616323211003
GGB4684	week	day8	-0.91978127469866	0.375586003923369	48	4	0.0184802182840771	0.0823616323211003
GGB52130	week	day4	-1.80733854747157	0.729444293326799	48	31	0.0185153629495604	0.0823616323211003
GGB9788	week	day12	-0.522059176798436	0.213320871494269	48	3	0.0185533890990268	0.0823616323211003
GGB9788	week	day4	-0.522059176798436	0.213320871494269	48	3	0.0185533890990714	0.0823616323211003
GGB9788	week	day8	-0.522059176798436	0.213320871494269	48	3	0.0185533890990268	0.0823616323211003
GGB2983	week	day12	-0.377034027199621	0.152451300806959	48	3	0.0187144340010368	0.0827083996048033
GGB2983	week	day4	-0.377034027199621	0.152451300806959	48	3	0.0187144340010226	0.0827083996048033
GGB2983	week	day8	-0.377034027199621	0.152451300806959	48	3	0.0187144340014879	0.0827083996048033
GGB9533	week	day12	-0.679393688390709	0.278281256372109	48	3	0.0188209396538858	0.0828121344772639
GGB9533	week	day4	-0.679393688390709	0.278281256372109	48	3	0.0188209396539236	0.0828121344772639
GGB9533	week	day8	-0.679393688390709	0.278281256372109	48	3	0.0188209396538858	0.0828121344772639
GGB52106	week	day12	-0.627249270034786	0.257167548195055	48	3	0.018927211272603	0.0829139328369373
GGB52106	week	day4	-0.627249270034786	0.257167548195055	48	3	0.0189272112725499	0.0829139328369373
GGB52106	week	day8	-0.627249270034786	0.257167548195055	48	3	0.018927211272603	0.0829139328369373
GGB45540	week	day12	-0.527232820838236	0.213953362714845	48	3	0.0191097421565781	0.0829845406881606
GGB45540	week	day4	-0.527232820838236	0.213953362714845	48	3	0.0191097421560316	0.0829845406881606
GGB45540	week	day8	-0.527232820838236	0.213953362714845	48	3	0.0191097421571332	0.0829845406881606
Wujia	week	day12	-0.772525481555186	0.317068310518052	48	3	0.0190469779720159	0.0829845406881606
Wujia	week	day4	-0.772525481555186	0.317068310518052	48	3	0.0190469779720159	0.0829845406881606
Wujia	week	day8	-0.772525481555186	0.317068310518052	48	3	0.0190469779720159	0.0829845406881606
GGB9766	week	day12	-0.41855102070127	0.172012438346429	48	3	0.0191952286355299	0.0829943989560412
GGB9766	week	day4	-0.41855102070127	0.172012438346429	48	3	0.019195228635555	0.0829943989560412
GGB9766	week	day8	-0.41855102070127	0.172012438346429	48	3	0.0191952286355299	0.0829943989560412
GGB12785	week	day12	-0.847895065071792	0.348904919933976	48	3	0.0193396465432117	0.0832578740392652
GGB12785	week	day4	-0.847895065071792	0.348904919933976	48	3	0.0193396465432116	0.0832578740392652
GGB12785	week	day8	-0.847895065071792	0.348904919933976	48	3	0.0193396465432117	0.0832578740392652
GGB9640	week	day8	-1.45056624031038	0.593469267391676	48	12	0.0200271048674092	0.0857641975316359
GGB9786	week	day12	-0.685648085728204	0.28385422965992	48	3	0.0200364886613013	0.0857641975316359
GGB9786	week	day4	-0.685648085728204	0.28385422965992	48	3	0.0200364886613013	0.0857641975316359
GGB9786	week	day8	-0.685648085728204	0.28385422965992	48	3	0.0200364886613013	0.0857641975316359
GGB35551	week	day12	-0.545760470530169	0.224132832410954	48	3	0.0204631740152758	0.0872162630463145
GGB35551	week	day4	-0.545760470530169	0.224132832410954	48	3	0.0204631740141315	0.0872162630463145
GGB35551	week	day8	-0.545760470530169	0.224132832410954	48	3	0.0204631740168826	0.0872162630463145
Intestinibacter	week	day12	-0.505349916868411	0.207709072441339	48	3	0.0205596368676305	0.0872545156189628
Intestinibacter	week	day4	-0.505349916868411	0.207709072441339	48	3	0.020559636868768	0.0872545156189628
Intestinibacter	week	day8	-0.505349916868411	0.207709072441339	48	3	0.020559636868773	0.0872545156189628
GGB9778	week	day12	-0.623882338786103	0.259792370551821	48	3	0.0207241226565055	0.0875799081757453
GGB9778	week	day4	-0.623882338786103	0.259792370551821	48	3	0.0207241226565601	0.0875799081757453
GGB9778	week	day8	-0.623882338786103	0.259792370551821	48	3	0.0207241226565055	0.0875799081757453
GGB9608	week	day12	-0.7395453661951	0.308184045769652	48	7	0.0208127702298	0.0878304774718783
Proteus	week	day12	1.62936565264529	0.671977343620253	48	9	0.0209578618410874	0.0882632330016313
Veillonella	week	day12	1.71000809316795	0.705333733262775	48	38	0.0209743177353475	0.0882632330016313
Raoultella	week	day12	-0.589233791441401	0.243371217194497	48	3	0.0211341882834295	0.0885623128067521
Raoultella	week	day4	-0.589233791441401	0.243371217194497	48	3	0.0211341882826842	0.0885623128067521
Raoultella	week	day8	-0.589233791441401	0.243371217194497	48	3	0.0211341882833115	0.0885623128067521
GGB51959	week	day4	-0.830750441136467	0.345382971143351	48	8	0.0219252898868144	0.0914735375454742
GGB9444	week	day12	-0.670997391433692	0.279025055982299	48	3	0.0219512031935327	0.0914735375454742
GGB9444	week	day4	-0.670997391433692	0.279025055982299	48	3	0.021951203193679	0.0914735375454742
GGB9444	week	day8	-0.670997391433692	0.279025055982299	48	3	0.0219512031944019	0.0914735375454742
Angelakisella	group	R	-1.4036589049784	0.590574936886959	48	5	0.0219866823372459	0.0914939548720999
GGB74505	week	day12	-0.636617079583521	0.268363054692	48	3	0.0222263490424791	0.0916958688997277
GGB74505	week	day4	-0.636617079583521	0.268363054692	48	3	0.0222263490424791	0.0916958688997277
GGB74505	week	day8	-0.636617079583521	0.268363054692	48	3	0.0222263490424791	0.0916958688997277
GGB9623	group	R	-0.749232818463713	0.315894428247709	48	3	0.0222497328947869	0.0916958688997277
Merdimonas	week	day12	-1.50888219589694	0.628446078631723	48	4	0.02214628756749	0.0916958688997277
Merdimonas	week	day4	-1.50888219589694	0.628446078631723	48	4	0.0221462875695089	0.0916958688997277
Merdimonas	week	day8	-1.50888219589694	0.628446078631723	48	4	0.0221462875667102	0.0916958688997277
GGB10692	week	day12	-0.821810013636153	0.347457754726772	48	3	0.0226009918561256	0.092506385271584
GGB10692	week	day4	-0.821810013636153	0.347457754726772	48	3	0.0226009918560993	0.092506385271584
GGB10692	week	day8	-0.821810013636153	0.347457754726772	48	3	0.0226009918561256	0.092506385271584
GGB6612	week	day4	-2.79921933402488	1.16995983458427	48	5	0.0225806808001675	0.092506385271584
GGB9710	week	day8	-1.70578579855335	0.712597454259936	48	6	0.0225191325032699	0.092506385271584
Prevotella	week	day8	-2.17545335907975	0.912867943631984	48	10	0.0230804466779194	0.0943397492627526
GGB9710	week	day12	-1.6940790299242	0.712597454259936	48	6	0.0233894223842958	0.0954722398005636
Bifidobacterium	week	day12	-1.86221822420501	0.784421174717758	48	46	0.0235693238730601	0.0960755000384138
GGB4569	week	day12	-0.736612078175921	0.311137441746703	48	3	0.0239256628061008	0.0966067248527037
GGB4569	week	day4	-0.736612078175921	0.311137441746703	48	3	0.0239256628054091	0.0966067248527037
GGB4569	week	day8	-0.736612078175921	0.311137441746703	48	3	0.0239256628058798	0.0966067248527037
GGB9198	week	day12	-0.828639233918495	0.35386099280117	48	3	0.023897805538668	0.0966067248527037
GGB9198	week	day4	-0.828639233918494	0.35386099280117	48	3	0.0238978055387302	0.0966067248527037
GGB9198	week	day8	-0.828639233918494	0.35386099280117	48	3	0.023897805538668	0.0966067248527037
GGB9347	week	day4	-2.68737421125622	1.13407443679018	48	9	0.0238059175353778	0.0966067248527037
GGB13493	week	day12	-0.711533491585712	0.301570792168876	48	3	0.0243726242339152	0.0976210063136088
GGB13493	week	day4	-0.711533491585712	0.301570792168876	48	3	0.0243726242367198	0.0976210063136088
GGB13493	week	day8	-0.711533491585712	0.301570792168876	48	3	0.0243726242306361	0.0976210063136088
GGB6519	week	day12	-0.751622369374237	0.31837274597289	48	3	0.0242943812158462	0.0976210063136088
GGB6519	week	day4	-0.751622369374237	0.31837274597289	48	3	0.0242943812134738	0.0976210063136088
GGB6519	week	day8	-0.751622369374237	0.31837274597289	48	3	0.0242943812157882	0.0976210063136088
GGB9747	week	day4	-1.53040374453705	0.650017378765429	48	5	0.0246549285705081	0.0986197142820326
GGB9525	week	day12	-0.735881205019591	0.312791960244014	48	3	0.0247558779502723	0.0986279451791186
GGB9525	week	day4	-0.735881205019591	0.312791960244014	48	3	0.0247558779492477	0.0986279451791186
GGB9525	week	day8	-0.735881205019591	0.312791960244014	48	3	0.0247558779510421	0.0986279451791186
GGB38744	week	day8	-1.21588773769431	0.518730702694477	48	15	0.02525136659906	0.100468203277111
GGB9296	week	day12	-0.81338236884919	0.351745013352566	48	3	0.0256072842871343	0.101479463029279
GGB9296	week	day4	-0.81338236884919	0.351745013352566	48	3	0.0256072842871018	0.101479463029279
GGB9296	week	day8	-0.81338236884919	0.351745013352566	48	3	0.0256072842871343	0.101479463029279
Anaerostipes	group	R	-1.8111987184494	0.692223199876313	48	48	0.0257521445006529	0.101783905344721
Senegalimassilia	week	day8	0.89078809092034	0.381429356769841	48	16	0.0257509798614282	0.101783905344721
GGB3277	week	day12	-1.9068806845469	0.817634875432835	48	6	0.0259399776201955	0.102391046226418
GGB35068	week	day12	-0.935649367423233	0.40264140586772	48	3	0.0264422568835091	0.103962197891537
GGB35068	week	day4	-0.935649367423233	0.40264140586772	48	3	0.0264422568823549	0.103962197891537
GGB35068	week	day8	-0.935649367423234	0.40264140586772	48	3	0.0264422568835091	0.103962197891537
Bittarella	week	day12	3.20631646648163	1.38087239968039	48	30	0.0265525798982446	0.104258948891795
GGB45620	week	day12	-0.930296056075524	0.400976068239556	48	3	0.0266659323748669	0.104293424400097
GGB45620	week	day4	-0.930296056075524	0.400976068239556	48	3	0.0266659323747237	0.104293424400097
GGB45620	week	day8	-0.930296056075524	0.400976068239556	48	3	0.0266659323750247	0.104293424400097
