,179BR2A00001,179BR2A00003,179BR2A00007,179BR2A00011,179BR2B00001,179BR2B00003,179BR2B00007,179BR2B00011,179BR2C00001,179BR2C00003,179BR2C00007,179BR2C00011,179BR2D00001,179BR2D00003,179BR2D00007,179BR2D00011,179BR2E00001,179BR2E00003,179BR2E00007,179BR2E00011,179BR2F00001,179BR2F00003,179BR2F00007,179BR2F00011,179BR3A00001,179BR3A00003,179BR3A00007,179BR3A00011,179BR3B00001,179BR3B00003,179BR3B00007,179BR3B00011,179BR3C00001,179BR3C00003,179BR3C00007,179BR3C00011,179BR3D00001,179BR3D00003,179BR3D00007,179BR3D00011,179BR3E00001,179BR3E00003,179BR3E00007,179BR3E00011,179BR3F00001,179BR3F00003,179BR3F00007,179BR3F00011
179BR2D00001,0.6656666658318573,0.8977237852746968,0.8897947487245654,0.8934411029668755,0.7310146427537028,0.8558879598147441,0.9057789888244848,0.9112850927871818,0.7142937812949782,0.8396202003605163,0.8427463322015656,0.8570156742686857,0.0,0.8735881794449806,0.855805300873774,0.7966081765407608,0.6982244425828372,0.8499388606885585,0.8765641213353624,0.8815745639927667,0.6905580448222964,0.87742975900848,0.8604783855380773,0.8476511923030791,0.7097590378401122,0.8807635812208794,0.8516197954011534,0.8232313179093786,0.5936923903349027,0.8363280878894402,0.8667978490754698,0.9144191040296463,0.7339540400205437,0.8750219249047205,0.8551114110461038,0.9135202853208615,0.7087644888347513,0.8156686940325502,0.8067997703501716,0.8155220315651694,0.7601417846537483,0.858048022884877,0.8689776152315447,0.89993550612832,0.8339196865090553,0.8460318136804003,0.8148701094140283,0.8585063773561914
179BR2D00003,0.9620963398752691,0.45109669174923567,0.5105665844375779,0.6522153399360282,0.66578211626625,0.3696254025651167,0.39414301241766303,0.40483423419186154,0.6526741220600413,0.30882527331308113,0.3769902579422825,0.49115324834008356,0.8735881794449806,0.0,0.2301800114899425,0.44079054848471666,0.7304845591546576,0.2680967239066565,0.4099186683006105,0.4893745476012259,0.875379212636729,0.4298494961788003,0.469912072801451,0.521239459820523,0.8957068124050429,0.43042651697457013,0.47629089747144004,0.5287529054774129,0.8431437661971241,0.5191573703403373,0.5302472251358065,0.6011110417587335,0.8765646026188846,0.6375069927567003,0.5347492417324068,0.7252615566914,0.9004391928254741,0.5667014869034442,0.49323134069078023,0.5608528894584927,0.9281279497649022,0.7266333665341318,0.6601014076540795,0.7031117467892958,0.9408099940815394,0.6096680652594407,0.5432782121554925,0.6485650670047847
179BR2D00007,0.9656696122081957,0.49880463489453314,0.4753694812166237,0.6215401895545842,0.6750468320812698,0.41560386332767263,0.3701583864278702,0.3764006827052122,0.6726387265568362,0.31049310797944885,0.2808872274261502,0.36556904812063545,0.855805300873774,0.2301800114899425,0.0,0.2611296214684361,0.7139010855653883,0.3462397720279799,0.2992033893395394,0.36464283732703373,0.8737772921410809,0.46853028562889115,0.4142317215051152,0.46413094558647594,0.886108146743751,0.5144415875052732,0.43732661468275924,0.5312376575954794,0.8289439470147182,0.5474296410856352,0.5395354138077967,0.6146480324534039,0.8777758645951611,0.6818748616225188,0.6116310129232958,0.7214621968974093,0.8926667270343872,0.5851563088682362,0.47518477861641656,0.4913565411264246,0.9308895787690773,0.7480858149066073,0.6507810669759702,0.6726502101678407,0.9470039434115604,0.6723419452752284,0.5069866206356497,0.530084292329522
179BR2D00011,0.9478309815839138,0.5605583355726733,0.47989971015525984,0.5389239948732922,0.6940595892871723,0.5707497575526055,0.5505016251482191,0.5497087596683379,0.6960226540188781,0.4976228747211442,0.4400672835742275,0.35528869017480713,0.7966081765407608,0.44079054848471666,0.2611296214684361,0.0,0.7297815280142536,0.5463588721791267,0.4306619675912138,0.3681353894755628,0.8646449105312266,0.551552258556516,0.45468100293295344,0.49337420695055617,0.8770982475820006,0.5440185320755967,0.48975557792389685,0.5210607204511357,0.8101933863269282,0.5876643979374163,0.5476728582550568,0.616658474047775,0.872674170131797,0.6613574818604404,0.6326455552638106,0.7327604053856046,0.8336758204278056,0.6619701413710071,0.576192883716605,0.48054835619623837,0.9368472016183684,0.787033353938551,0.7069796531462873,0.7227468784914579,0.9354669113224957,0.6803419866082059,0.5339537992940118,0.5528064865209182
179BR2E00001,0.7447003669554584,0.7681227293469044,0.7724871091092118,0.8052117639970654,0.5670392133540461,0.7241493214178519,0.7672985955434816,0.8185660287111558,0.5358238236822681,0.7379275208732456,0.7604536406826141,0.7774737491292003,0.6982244425828372,0.7304845591546576,0.7139010855653883,0.7297815280142536,0.0,0.7517976968652474,0.8126665016839413,0.8482106772483229,0.6258215597195848,0.7865661783742155,0.7820488027486319,0.7658941187428301,0.6894363748234036,0.7730100180908003,0.7722006554269448,0.7748648354306457,0.6235793856860466,0.7731426364809465,0.7908571899029684,0.8125712397400802,0.7717792382769865,0.7825591810993945,0.792910822432236,0.8310315838797023,0.7546292137364217,0.7281976909459862,0.775119555479764,0.7869400993424146,0.7775197270660205,0.85414733490979,0.8834179590807644,0.9186708486888239,0.8190199592844606,0.7962924896526608,0.7902588806915324,0.8562493245438408
179BR2E00003,0.9506797225611033,0.49108964478042705,0.5497117060407377,0.655123587345946,0.7593089157581205,0.3229555210114774,0.3768763792292127,0.44829746666666676,0.7348584782899621,0.300300838220235,0.3674168880469354,0.4638365629787613,0.8499388606885585,0.2680967239066565,0.3462397720279799,0.5463588721791267,0.7517976968652474,0.0,0.3080420180070031,0.4479539022612884,0.8816537882270534,0.3959755470942062,0.5054827228141183,0.6209000198301527,0.8831156380714993,0.4327415532149774,0.4761997071433182,0.5654874536726995,0.8264503688222371,0.5252560084186687,0.6051975078794178,0.655254319638517,0.8761815236452728,0.6529449482373056,0.5374757124919042,0.7111360425946698,0.8887059611019649,0.5343222726342799,0.4571039119080074,0.5530549925509166,0.8982382094573941,0.6596101823028366,0.6252845750189717,0.7165577430464777,0.9453934078636824,0.6365667000744565,0.5479091936121073,0.6511254112272274
179BR2E00007,0.9556693089647081,0.582868412424019,0.5432850554472755,0.6546214883661365,0.816868281446013,0.48609254097129373,0.40190678660310697,0.4021477398568174,0.7848440330365661,0.39838199153271153,0.31842628732255646,0.37465303638796804,0.8765641213353624,0.4099186683006105,0.2992033893395394,0.4306619675912138,0.8126665016839413,0.3080420180070031,0.0,0.2543209293827131,0.8899601323865897,0.514793821554829,0.4486832269587439,0.5539339902636505,0.8809056372071068,0.47216306295507515,0.44391927593467845,0.5779403174263702,0.8551934074695063,0.573419786245276,0.5902633983772332,0.6656579877457194,0.8801924341058386,0.6859656534506383,0.6284293675811646,0.7697334628288912,0.9126461681225643,0.5707450164274225,0.44064485056993935,0.5086605245669739,0.9179071915353417,0.6951260357758975,0.6370655000000004,0.6829238947153979,0.9523567496357491,0.6595101978530593,0.5339885265356284,0.509838527787583
179BR2E00011,0.9684643853954015,0.6211590510401661,0.49924880455469856,0.5621894646340428,0.8232212920849682,0.5529453666666666,0.47203517733040185,0.4480571310600011,0.8028013513073105,0.47626583887825447,0.41692846118893995,0.3410936734535785,0.8815745639927667,0.4893745476012259,0.36464283732703373,0.3681353894755628,0.8482106772483229,0.4479539022612884,0.2543209293827131,0.0,0.909221848233911,0.5620721089312857,0.4889074789068054,0.5480067520641748,0.8928823367869493,0.5423870618655883,0.4740119683992019,0.5588576039238402,0.8605753985245077,0.6040841808849052,0.6107027212486508,0.6840047910051902,0.9030584848625756,0.7357941899142453,0.6432295226997298,0.7444769751841007,0.909445439370304,0.6680619004185699,0.5396648587336946,0.4971900836143247,0.9383799716249407,0.7004535887037637,0.6029695865181874,0.6581511113949633,0.9452726124225195,0.7183003962417659,0.5449141137714715,0.49180204808714456
179BR2F00001,0.6260880892914024,0.9017132693918744,0.8960150999069539,0.8991708252201042,0.6621022929850016,0.8767015748046587,0.8889331995677618,0.8986576798789278,0.7167106000546578,0.8866780330908274,0.8839770651891438,0.8981517958327796,0.6905580448222964,0.875379212636729,0.8737772921410809,0.8646449105312266,0.6258215597195848,0.8816537882270534,0.8899601323865897,0.909221848233911,0.0,0.9024235960165489,0.8944715663734085,0.8752308256456665,0.6846129555222011,0.9047600979769619,0.8980590972100794,0.8769775998148616,0.6247458644504703,0.8870671159617483,0.8926044295217339,0.9191132785989667,0.724002656975215,0.9165703183985596,0.9142488749201844,0.9396422174231764,0.8723781076635821,0.8643484893195136,0.8549796336774257,0.858164553354616,0.7452831613554035,0.890684856666828,0.9141505740933754,0.936303779359348,0.8329271487606781,0.8900643021849269,0.8719195539592455,0.8894374194065935
179BR2F00003,0.9582743555851649,0.4981908658051426,0.540567891325435,0.6571578890050204,0.7676471992653106,0.5629769442614132,0.5635266999784976,0.6528760740998871,0.6841446825232153,0.5137083172616393,0.5790554500571339,0.6028782168779221,0.87742975900848,0.4298494961788003,0.46853028562889115,0.551552258556516,0.7865661783742155,0.3959755470942062,0.514793821554829,0.5620721089312857,0.9024235960165489,0.0,0.3005719546338297,0.4328408087334394,0.9088548085357687,0.4523355117408619,0.4474193089731749,0.5641144805901784,0.8614666800874933,0.5110798988182659,0.5851050330945743,0.562246924111933,0.9193310179397554,0.5836890804916502,0.5294877945773176,0.6890470080551387,0.9275105730481616,0.6011224084358053,0.5901727550987749,0.6205702213238804,0.8538011085340002,0.5887655492222517,0.6604287203378824,0.7487560307551268,0.9241010023671807,0.5151137492307929,0.4529525607357135,0.625672378517464
179BR2F00007,0.9524043476179773,0.48859149746411,0.48914175224026923,0.6011437108084646,0.7321204206996633,0.5868898962056835,0.5278015146330544,0.5565244724965793,0.68001782701515,0.5209074215381833,0.46836778094406717,0.513495457364042,0.8604783855380773,0.469912072801451,0.4142317215051152,0.45468100293295344,0.7820488027486319,0.5054827228141183,0.4486832269587439,0.4889074789068054,0.8944715663734085,0.3005719546338297,0.0,0.21208842133530728,0.9011265753921858,0.4718569524233635,0.4074527476962398,0.5106593140054231,0.850484363599184,0.4797727039102704,0.5054557503197227,0.51690150444279,0.9186827072578877,0.5685945296502547,0.5532845295930086,0.7469412035696912,0.9080458397793778,0.6109778274284015,0.5542557268775508,0.5104662840362455,0.88916112365953,0.6098381200211942,0.6082775208225851,0.6970357737618806,0.9248481210516817,0.5254517216584162,0.418186190891772,0.49493372753089226
179BR2F00011,0.9434364986384989,0.5312693733383741,0.54084934617426,0.5844791017418617,0.7178481039464998,0.6546207285213806,0.6012299581833574,0.6116259869865599,0.6988542648367879,0.5620766097676257,0.5338735151455302,0.5365527258215581,0.8476511923030791,0.521239459820523,0.46413094558647594,0.49337420695055617,0.7658941187428301,0.6209000198301527,0.5539339902636505,0.5480067520641748,0.8752308256456665,0.4328408087334394,0.21208842133530728,0.0,0.9076126929626034,0.5467909389913348,0.4818558267742319,0.5504996790182832,0.8495820721916323,0.5437334494040624,0.5301180496861919,0.5686703042608668,0.9265200245333535,0.6356739715535271,0.6256468089443589,0.7594494094287716,0.9153891162174206,0.684918323900759,0.626787170649023,0.5713068595485951,0.913483203678903,0.7032485778755739,0.6654637792400071,0.6888031229155669,0.9278512170865687,0.5825885334828744,0.4846620545153477,0.5272282646596121
179BR3A00001,0.5644380397626255,0.8893813004707544,0.8972063255900838,0.9128238038672379,0.6052213934970655,0.8853846613726661,0.8873279742544474,0.9063813368485104,0.6170943098084846,0.8907162919158661,0.89150252794095,0.8923449382411945,0.7097590378401122,0.8957068124050429,0.886108146743751,0.8770982475820006,0.6894363748234036,0.8831156380714993,0.8809056372071068,0.8928823367869493,0.6846129555222011,0.9088548085357687,0.9011265753921858,0.9076126929626034,0.0,0.8202459786817944,0.8268786975594058,0.8360683492331077,0.4613966365330504,0.8740949201526362,0.8826238953622717,0.9115600949205683,0.5265716251514423,0.8656016971528684,0.8582666501107941,0.9149769583141286,0.6687140775508319,0.8609002556632545,0.8491888722913556,0.8588144053182067,0.4156881433072811,0.8374527203154383,0.8727482282748478,0.9038403476465762,0.714904487674023,0.9011332684254207,0.8870542879151848,0.9055269543587412
179BR3A00003,0.9015330089901947,0.47958285323012656,0.5629256899640048,0.6781579228643142,0.7310079814858605,0.4534372877864409,0.5287899666666667,0.6128170462394318,0.6368173344493374,0.4882655757201313,0.5240821923399133,0.5412179082509858,0.8807635812208794,0.43042651697457013,0.5144415875052732,0.5440185320755967,0.7730100180908003,0.4327415532149774,0.47216306295507515,0.5423870618655883,0.9047600979769619,0.4523355117408619,0.4718569524233635,0.5467909389913348,0.8202459786817944,0.0,0.2684530544742178,0.4201454130218117,0.8504854331067129,0.5049538181528117,0.5445240422381415,0.6074324086711436,0.8257376316802849,0.4248485790909562,0.442914566207703,0.6922772179471938,0.8800754646679249,0.5428778914365249,0.5300774881576268,0.5929951734500805,0.9187213905630125,0.6029658760026216,0.6869945895664862,0.777234655528399,0.9296759726125868,0.3865170621723541,0.49261561789739755,0.669974028825109
179BR3A00007,0.8972142797728767,0.47957726399128026,0.44989643052463735,0.5762452922080662,0.7353716892286146,0.44747327016844846,0.44344535014986364,0.5048722241067588,0.6513202284216307,0.4283364890841391,0.45265469321935753,0.4900181962725798,0.8516197954011534,0.47629089747144004,0.43732661468275924,0.48975557792389685,0.7722006554269448,0.4761997071433182,0.44391927593467845,0.4740119683992019,0.8980590972100794,0.4474193089731749,0.4074527476962398,0.4818558267742319,0.8268786975594058,0.2684530544742178,0.0,0.2546249000000001,0.8278220637387835,0.49132642369896357,0.49976517498825895,0.5974038573605885,0.8237146902763658,0.5374913714553133,0.47070748727278916,0.6757908657542463,0.8540655861245884,0.5699345663180652,0.46410000957333064,0.4703642216059629,0.9237854463006496,0.6460820345615264,0.6117527119621835,0.6815773318422668,0.9263889674085799,0.5393603488827304,0.4206623834569119,0.5718052619675439
179BR3A00011,0.8910450310350377,0.5394796054978115,0.5080352773914149,0.545454355079097,0.7234111836900218,0.5189214012614272,0.5469450742175818,0.5538304556418104,0.6599741037478084,0.5403748464878952,0.5703004863758215,0.5737534490993329,0.8232313179093786,0.5287529054774129,0.5312376575954794,0.5210607204511357,0.7748648354306457,0.5654874536726995,0.5779403174263702,0.5588576039238402,0.8769775998148616,0.5641144805901784,0.5106593140054231,0.5504996790182832,0.8360683492331077,0.4201454130218117,0.2546249000000001,0.0,0.8002128713143565,0.5029847258456727,0.5120272438716615,0.587067225127309,0.8365119406900999,0.6166676480560304,0.5244151985843065,0.6707435556914517,0.8612302333333336,0.6418369353402097,0.5377592949654273,0.49986271667124293,0.9149116503933807,0.6656900380262007,0.6064729601078827,0.6983494566116486,0.900896406839197,0.6056368417850001,0.5355517518155125,0.640401492120448
179BR3B00001,0.7045420115060563,0.8605308158724696,0.8590341178344804,0.8663001557781845,0.46648809607144665,0.8259959458450881,0.8585643998714038,0.8662348706516164,0.6153122311844376,0.8167932007038654,0.8334227585400347,0.8494411455922101,0.5936923903349027,0.8431437661971241,0.8289439470147182,0.8101933863269282,0.6235793856860466,0.8264503688222371,0.8551934074695063,0.8605753985245077,0.6247458644504703,0.8614666800874933,0.850484363599184,0.8495820721916323,0.4613966365330504,0.8504854331067129,0.8278220637387835,0.8002128713143565,0.0,0.8000378708325276,0.8292122292609506,0.881595627793428,0.5518988222804423,0.8454852723482915,0.8483083319781639,0.8832571961230617,0.6999923565008023,0.7805171900793273,0.7826320787651654,0.7924248358714441,0.5624185636827437,0.809708169242822,0.8416065935565233,0.882047669836024,0.7450619934459587,0.8247473415206357,0.8076351609498803,0.841517713389695
179BR3B00003,0.9140590305746873,0.29546292178697875,0.3353229112834107,0.46022003579387927,0.7241860425503855,0.5940736787159637,0.6253453167127083,0.6799243346590997,0.6948972743167774,0.5500276127579025,0.6075411734776367,0.6328648056401815,0.8363280878894402,0.5191573703403373,0.5474296410856352,0.5876643979374163,0.7731426364809465,0.5252560084186687,0.573419786245276,0.6040841808849052,0.8870671159617483,0.5110798988182659,0.4797727039102704,0.5437334494040624,0.8740949201526362,0.5049538181528117,0.49132642369896357,0.5029847258456727,0.8000378708325276,0.0,0.22643277547759208,0.3107839706858286,0.8509821598705476,0.6026331150009726,0.6244994706164371,0.7655981903596676,0.8836664492166345,0.6917257740583168,0.6180099269668324,0.6166419886082318,0.9103809938762853,0.7414393328206439,0.7102969850494977,0.7531866880842255,0.9138361888740077,0.5848324395884711,0.5811385472953816,0.7019408658733892
179BR3B00007,0.9158352180598225,0.39207011464220726,0.31905068566242717,0.45009894178080606,0.757912381936,0.6205306557285768,0.5936077531202585,0.6185476333333332,0.7364006911535455,0.5567717695448344,0.5694602774662384,0.5619020851121792,0.8667978490754698,0.5302472251358065,0.5395354138077967,0.5476728582550568,0.7908571899029684,0.6051975078794178,0.5902633983772332,0.6107027212486508,0.8926044295217339,0.5851050330945743,0.5054557503197227,0.5301180496861919,0.8826238953622717,0.5445240422381415,0.49976517498825895,0.5120272438716615,0.8292122292609506,0.22643277547759208,0.0,0.28014456950681654,0.8866097967427076,0.6909150351546856,0.6403101134367046,0.7698090808174232,0.9208067627070051,0.7548291978454988,0.6678531943455671,0.6051435600857261,0.9284329092190675,0.8120276245591164,0.749421116628074,0.7640552470046038,0.9281812143393567,0.6223431948591712,0.569006490799135,0.6779876206290003
179BR3B00011,0.958454303138991,0.4111612170442821,0.4111373896135548,0.44353295158701694,0.7718116995520711,0.6730611124828723,0.6905568572235239,0.7141403903357104,0.7664044854476172,0.672961951852599,0.6709734049174387,0.6532104413913559,0.9144191040296463,0.6011110417587335,0.6146480324534039,0.616658474047775,0.8125712397400802,0.655254319638517,0.6656579877457194,0.6840047910051902,0.9191132785989667,0.562246924111933,0.51690150444279,0.5686703042608668,0.9115600949205683,0.6074324086711436,0.5974038573605885,0.587067225127309,0.881595627793428,0.3107839706858286,0.28014456950681654,0.0,0.9317897920005036,0.7398891098336648,0.6029074504463526,0.676667593834307,0.9563645889706659,0.8013996252694817,0.7363786004677637,0.7237016949733335,0.8606521920652747,0.7545075002309171,0.7097767334359576,0.6995902179030621,0.9507860751427087,0.6761992015989355,0.6086121738434783,0.6168228954834793
