feature	Abiotrophia	Acetivibrio	Acidaminococcus	Actinobaculum	Actinomyces	Adlercreutzia	Agathobaculum	Aggregatibacter	Akkermansia	Alistipes	Allisonella	Alloscardovia	Amedibacillus	Amedibacterium	Anaerobutyricum	Anaerococcus	Anaerofilum	Anaerofustis	Anaeroglobus	Anaeromassilibacillus	Anaerosacchariphilus	Anaerostipes	Anaerotignum	Anaerotruncus	Anaerovibrio	Angelakisella	Atopobium	Bacilliculturomica	Bacillus	Bacteria_unclassified	Bacteroidales_unclassified	Bacteroides	Bariatricus	Barnesiella	Berryella	Bianquea	Bifidobacterium	Bilophila	Bittarella	Blautia	Brevibacterium	Brotolimicola	Bulleidia	Burkholderiaceae_unclassified	Butyricicoccus	Butyricimonas	Campylobacter	Candidatus_Borkfalkia	Candidatus_Cibionibacter	Candidatus_Gastranaerophilales_unclassified	Candidatus_Nanoperiomorbus	Candidatus_Nanosynsacchari	Candidatus_Saccharibacteria_unclassified	Cardiobacterium	Catenibacillus	Catenibacterium	Christensenella	Christensenellaceae_unclassified	Citrobacter	Cloacibacillus	Clostridia_unclassified	Clostridiaceae_unclassified	Clostridium	Colibacter	Colidextribacter	Collinsella	Companilactobacillus	Congzhengia	Coprobacter	Coprococcus	Coriobacteriaceae_unclassified	Corynebacterium	Cryptobacterium	Cuneatibacter	Dakarella	Desulfovibrio	Dialister	Dielma	Diplocloster	Dorea	Drancourtella	Duodenibacillus	Dysosmobacter	Eggerthella	Eggerthia	Eisenbergiella	Ellagibacter	Emergencia	Enorma	Enterobacter	Enterocloster	Enterococcus	Erysipelatoclostridium	Escherichia	Eubacteriaceae_unclassified	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacteriales_unclassified	Eubacterium	Evtepia	Facklamia	Faecalibacillus	Faecalibacterium	Faecalicatena	Faecalicoccus	Faecalimonas	Feifania	Finegoldia	Flavonifractor	Fournierella	Fumia	Fusicatenibacter	GGB10692	GGB1093	GGB1215	GGB1247	GGB1266	GGB12693	GGB12785	GGB12788	GGB12794	GGB12798	GGB13283	GGB1331	GGB13404	GGB13489	GGB13493	GGB13818	GGB1420	GGB1425	GGB1455	GGB1456	GGB1458	GGB1497	GGB1505	GGB1538	GGB1567	GGB1568	GGB1582	GGB1627	GGB1629	GGB1662	GGB1690	GGB18703	GGB2653	GGB2657	GGB28319	GGB28474	GGB2848	GGB2958	GGB2970	GGB2977	GGB2980	GGB2982	GGB2983	GGB2987	GGB2996	GGB2998	GGB3001	GGB3002	GGB3003	GGB3005	GGB3032	GGB3033	GGB3034	GGB3061	GGB3109	GGB3118	GGB31234	GGB3124	GGB3126	GGB3140	GGB3141	GGB3142	GGB3160	GGB3175	GGB3213	GGB32387	GGB3256	GGB3260	GGB3277	GGB3278	GGB3286	GGB3287	GGB3289	GGB32900	GGB3303	GGB3304	GGB3305	GGB3306	GGB3321	GGB3325	GGB3345	GGB33469	GGB3351	GGB33512	GGB3352	GGB33539	GGB33544	GGB33586	GGB3363	GGB34197	GGB34228	GGB34231	GGB3429	GGB3433	GGB3444	GGB3446	GGB3449	GGB34540	GGB3475	GGB3478	GGB34797	GGB3480	GGB3486	GGB3490	GGB34900	GGB3491	GGB3496	GGB35068	GGB3510	GGB3511	GGB3519	GGB3534	GGB3537	GGB3538	GGB3548	GGB3550	GGB35551	GGB35597	GGB3569	GGB3576	GGB3583	GGB3585	GGB3588	GGB3593	GGB3602	GGB3603	GGB3612	GGB3616	GGB3617	GGB3619	GGB3626	GGB36267	GGB3627	GGB36331	GGB3637	GGB3653	GGB36599	GGB3677	GGB3678	GGB3722	GGB3730	GGB3740	GGB3816	GGB3817	GGB3818	GGB3819	GGB38239	GGB3828	GGB3859	GGB38744	GGB3883	GGB38873	GGB3892	GGB38987	GGB39037	GGB40351	GGB41366	GGB41458	GGB41473	GGB42378	GGB42389	GGB4260	GGB4263	GGB42639	GGB4266	GGB42689	GGB4277	GGB43675	GGB44201	GGB4456	GGB4533	GGB4535	GGB45432	GGB45461	GGB4549	GGB45491	GGB45495	GGB45497	GGB4550	GGB45503	GGB4552	GGB45537	GGB45540	GGB4555	GGB4558	GGB4559	GGB45596	GGB45599	GGB45613	GGB45620	GGB4566	GGB4567	GGB4569	GGB4571	GGB4578	GGB4580	GGB4583	GGB4584	GGB4585	GGB4586	GGB4588	GGB4591	GGB4593	GGB4597	GGB4603	GGB4604	GGB4605	GGB4632	GGB4642	GGB4644	GGB4652	GGB4657	GGB4659	GGB4664	GGB4674	GGB4676	GGB4681	GGB4683	GGB4684	GGB4689	GGB4699	GGB4700	GGB4713	GGB47148	GGB4739	GGB4745	GGB4754	GGB47687	GGB4769	GGB4774	GGB48169	GGB49418	GGB4964	GGB51139	GGB51441	GGB51647	GGB51884	GGB51959	GGB52106	GGB52130	GGB52283	GGB52930	GGB53380	GGB58067	GGB58071	GGB58158	GGB58233	GGB58485	GGB5979	GGB5980	GGB5997	GGB5998	GGB6002	GGB6006	GGB6012	GGB6020	GGB6123	GGB6126	GGB6132	GGB6133	GGB6518	GGB6519	GGB6522	GGB6544	GGB6565	GGB6566	GGB6580	GGB6584	GGB6600	GGB6601	GGB6606	GGB6608	GGB6609	GGB6610	GGB6612	GGB6613	GGB6648	GGB6649	GGB71575	GGB71580	GGB73496	GGB74463	GGB74505	GGB74511	GGB74665	GGB74703	GGB781	GGB79087	GGB79097	GGB79104	GGB87445	GGB8965	GGB9045	GGB9047	GGB9051	GGB9054	GGB9059	GGB9061	GGB9062	GGB9063	GGB9064	GGB9065	GGB9067	GGB9071	GGB9072	GGB9073	GGB9081	GGB9082	GGB9083	GGB9089	GGB9091	GGB9094	GGB9101	GGB9102	GGB9104	GGB9109	GGB9110	GGB9112	GGB9115	GGB9117	GGB9161	GGB9172	GGB9176	GGB9184	GGB9185	GGB9186	GGB9189	GGB9198	GGB9199	GGB9200	GGB9209	GGB9211	GGB9224	GGB9225	GGB9237	GGB9238	GGB9239	GGB9240	GGB9243	GGB9249	GGB9253	GGB9258	GGB9261	GGB9263	GGB9266	GGB9267	GGB9271	GGB9279	GGB9287	GGB9288	GGB9291	GGB9293	GGB9296	GGB9297	GGB9299	GGB9301	GGB9302	GGB9303	GGB9309	GGB9333	GGB9342	GGB9343	GGB9345	GGB9347	GGB9348	GGB9350	GGB9359	GGB9361	GGB9365	GGB9370	GGB9380	GGB9411	GGB9412	GGB9444	GGB9445	GGB9453	GGB9454	GGB9464	GGB9469	GGB9474	GGB9480	GGB9491	GGB9495	GGB9499	GGB9501	GGB9502	GGB9509	GGB9512	GGB9513	GGB9522	GGB9524	GGB9525	GGB9529	GGB9531	GGB9532	GGB9533	GGB9534	GGB9536	GGB9537	GGB9540	GGB9543	GGB9545	GGB9547	GGB9551	GGB9559	GGB9561	GGB9563	GGB9574	GGB9580	GGB9582	GGB9583	GGB9589	GGB9590	GGB9593	GGB9595	GGB9597	GGB9602	GGB9608	GGB9611	GGB9613	GGB9614	GGB9616	GGB9618	GGB9619	GGB9620	GGB9621	GGB9623	GGB9627	GGB9630	GGB9634	GGB9635	GGB9636	GGB9637	GGB9640	GGB9641	GGB9642	GGB9646	GGB9667	GGB9677	GGB9690	GGB9691	GGB9694	GGB9695	GGB9696	GGB9697	GGB9699	GGB9702	GGB9707	GGB9708	GGB9710	GGB9711	GGB9712	GGB9715	GGB9719	GGB9724	GGB9730	GGB9737	GGB9739	GGB9747	GGB9758	GGB9759	GGB9760	GGB9762	GGB9764	GGB9765	GGB9766	GGB9767	GGB9769	GGB9770	GGB9774	GGB9775	GGB9778	GGB9780	GGB9781	GGB9782	GGB9783	GGB9784	GGB9785	GGB9786	GGB9787	GGB9788	GGB9790	GGB9813	GGB9818	GGB9819	Gallalistipes	Gehongia	Gemella	Gemmiger	Gordonibacter	Granulicatella	Guopingia	Haemophilus	Hafnia	Holdemanella	Holdemania	Hungatella	Hydrogeniiclostridium	Hydrogenoanaerobacterium	Intestinibacillus	Intestinibacter	Intestinimonas	Jingyaoa	Jutongia	Kineothrix	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_unclassified	Lachnotalea	Lacrimispora	Lacticaseibacillus	Lactiplantibacillus	Lactobacillus	Lactococcus	Lactonifactor	Lagierella	Lancefieldella	Latilactobacillus	Lawsonella	Lawsonibacter	Leclercia	Lentihominibacter	Leuconostoc	Levyella	Ligaoa	Ligilactobacillus	Limosilactobacillus	Listeria	Longicatena	Luoshenia	Luxibacter	Mailhella	Marvinbryantia	Massilicoli	Massiliimalia	Massilimicrobiota	Massilioclostridium	Massilistercora	Mediterraneibacter	Megamonas	Megasphaera	Merdibacter	Merdimonas	Methanobrevibacter	Methanomassiliicoccus	Methanosphaera	Mobiluncus	Mogibacterium	Monoglobus	Mordavella	Morganella	Murimonas	Negativibacillus	Neglectibacter	Neisseria	Neobittarella	Odoribacter	Olegusella	Oliverpabstia	Olsenella	Oribacterium	Oscillibacter	Oscillospiraceae_unclassified	Oxalobacter	Paeniclostridium	Parabacteroides	Parafannyhessea	Paraprevotella	Parascardovia	Parasutterella	Paratractidigestivibacter	Parolsenella	Parvibacter	Pauljensenia	Pediococcus	Peptidiphaga	Peptococcus	Peptoniphilus	Phascolarctobacterium	Phocaeicola	Phocea	Phytobacter	Porphyromonas	Prevotella	Prevotellamassilia	Propionibacterium	Propionimicrobium	Proteus	Provencibacterium	Providencia	Pseudoflavonifractor	Pseudomonas	Pseudoramibacter	Pseudoruminococcus	Qiania	Raoultella	Raoultibacter	Romboutsia	Roseburia	Rothia	Rubneribacter	Ruminococcus	Ruthenibacterium	Salmonella	Sanguibacteroides	Scardovia	Schaalia	Segatella	Selenomonas	Sellimonas	Senegalimassilia	Serratia	Shuttleworthia	Simiaoa	Slackia	Solobacterium	Staphylococcus	Streptococcus	Sutterella	Thermophilibacter	Tractidigestivibacter	Traorella	Turicibacter	Turicimonas	Tyzzerella	Veillonella	Vescimonas	Vibrio	Victivallis	Wansuia	Weissella	Wujia	Yanshouia	Yeguia	Youxingia	Zhenpiania
179BR2A00001	-8.21089678249862	-12.3242382555749	-5.13745735824728	-5.6388155730742	0.0336097688973011	-3.85977104703997	-1.212901918389	-9.07048166332878	0.519833735236155	5.30199398749534	-9.32423825557466	-4.2270164478619	-5.68260330571652	-7.55300275932361	-5.7117950184313	-8.84476888370072	-13.4397154729945	-16.0246779737157	-7.68482797083103	-3.55605393079764	-4.2005147639715	-6.54489770968657	-1.11197572106774	-7.85475297227334	-4.57914575468734	-14.4397154729945	-6.57346686188333	-9.47008912203802	-11.3808217839409	-5.243318260191	-14.4397154729945	0.656359073453683	-12.4397154729945	-2.3110766601419	-10.5652463550784	-3.15238786342757	3.97941993616612	0.878827336708224	-6.92139016530363	-0.186885808653711	-9.31043245604953	0.0686157842983097	-7.83485341483564	-9.25649364893873	-15.6096404744368	-4.41180947642462	-12.0246779737157	-5.75321494581128	3.06596171087587	-6.05601118052045	-8.84476888370072	-8.66712596909757	-9.84145614965989	-8.29675751915248	-9.35225263174416	-5.1933707299136	-8.81522460808677	-10.0246779737157	-9.85475297227334	-10.0473980502157	-7.73927575485341	-0.313979143599489	-1.23249774146085	-0.500228082823992	-4.43783818575383	4.05546552683226	-7.27984413621611	-8.01345071829242	-11.7767504602721	-1.43128685092392	-2.9383758549331	-4.09394063615277	-9.16669697858808	-13.7027498788283	-14.4397154729945	1.36508778856298	-11.5652463550784	-10.9372151324653	-11.7027498788283	-2.44284972371863	-8.26979047155219	-10.7027498788283	-1.67830275478765	-11.7027498788283	-11.7027498788283	-4.91484731943686	-10.8547529722733	-8.84476888370072	-4.25980638297957	-6.66273419998041	-5.02702802316979	-9.11778737810714	-7.50897813543161	-4.50504172087244	-5.31559416116531	-11.0246779737157	-1.92270230276642	-2.11922828779291	-5.32250528835011	-9.16669697858808	-9.63236055093689	5.40399843002247	-1.19525252785156	-7.68482797083103	-15.0246779737157	-6.49329651319934	-9.91615351693749	-1.8814542175918	-5.9292809509231	-9.48551916260762	2.04598807229008	-9.35225263174416	-6.61741020947092	-9.12986021040771	0.513086431134161	-10.6671259690976	-10.470089122038	-11.8547529722733	-8.32423825557459	-11.8547529722733	-16.0246779737157	-4.79706203030143	-6.21571379879639	-3.20809426592809	0.461119895159696	-2.68371520946396	-12.3242382555749	-5.56115360044448	1.22044759474313	-9.73927575485341	-6.45482236538471	-0.166624107228026	-1.99901930077216	-3.54515030445931	-5.42476513152853	-2.02124790494382	-1.27167020477041	-7.92139016530363	-12.5652463550784	-9.05889368905357	-5.29845981438346	-2.60577124245776	-13.4397154729945	-3.09764080499536	-1.53138540539096	-5.56013222338172	-11.0246779737157	-8.2967575191525	-11.9372151324653	-8.2173230516581	-9.53282487738598	-7.59004974607893	-10.8547529722733	-4.4136531764083	-7.18862761865759	-2.55516333900727	-2.89089356453575	-2.56883706458926	-6.85475297227334	-7.61953651057933	-7.45482236538471	-4.48116275756349	-5.62486601438997	-11.7027498788283	-4.30272436091427	-7.94252893236178	-11.4397154729945	-9.77675046027207	-7.64963854236873	-3.97346903280089	-6.02467797371566	-1.84375872905134	-10.2697904715522	-2.25545997758915	-9.56524635507836	-3.08877629144807	-6.60893620542557	-11.2173230516582	-9.68482797083103	-2.93622097022943	-7.84476888370072	-8.4397154729945	-6.57966312784724	-4.96804025860246	-12.1177873781071	-8.07048166332878	1.24760552872746	-2.38499811330677	-2.16621123903234	-9.2173230516581	-3.65726322246883	-0.655796427521566	1.27368894305046	-11.6323605509369	-3.59631780101136	-5.85851489106954	-4.03954760024876	-2.666164126566	-3.04561010223515	-5.79225704653958	-1.1301443826369	-1.60563951955961	-1.96871773926336	-7.26645475898894	-6.4952474195695	-10.470089122038	-1.79480770142841	-8.28996835348982	-5.01975529514661	-7.33119101621634	-8.1359347248174	-4.26312674127118	-6.76964940389693	-9.85475297227334	-1.8571814226753	-6.64963854236873	-9.15431325413225	-4.38488508043634	-5.9802838543572	-11.4397154729945	-8.05313441976488	-10.2173230516581	-8.78627323439058	-8.66712596909757	-8.39532135363605	-3.3799203811994	-4.92007922015129	-10.2967575191525	-7.98575898442335	-7.7815039902427	-9.61528703757801	-13.4397154729945	-7.48164615346043	-9.243318260191	-8.1058147364411	-2.8994259597868	-4.19574814606417	-6.60471779586777	-4.13251466385369	-7.14203492435381	-2.7381202121077	-7.1359347248174	-4.08804003471309	-6.35579298944942	-6.8225541498852	-9.33817744653244	-7.28321098731451	-14.0246779737157	-7.65399056690844	-5.77083048872825	-6.74390720358505	-10.2967575191525	-11.8547529722733	-11.3242382555747	-6.66492841339333	-4.67871837731154	-10.8953949567707	-7.79585928321977	-9.02467797371566	-5.5540190996551	-7.04739805021574	-9.83485341483564	-9.35225263174416	-6.20449901130047	-7.01905342452178	-4.30059051192167	-10.5011160176586	-0.215613280068544	-7.69824848659335	-8.95858878325788	-5.74043222388599	-10.0023101606872	-12.1177873781071	-5.07339325874868	-11.4397154729945	1.39289438541028	-5.85100083741224	-12.4397154729945	-5.43877652402488	-3.97960092178071	-10.5011160176586	-11.5011160176586	-6.73696559416621	-15.0246779737157	-8.82500562887929	-2.72075456101029	-13.0246779737157	-11.1177873781071	-10.8547529722733	-7.91093580766647	-9.17918792277128	-5.5858861211374	-5.89668365273926	-8.81522460808677	-5.44441940621587	-13.7027498788283	-10.7767504602721	-11.1666969785881	-11.0704816633288	-6.47008912203802	-9.48551916260762	-8.80550945325349	-2.72532683791931	-4.92862173453471	-9.93721513246532	-10.0246779737157	-9.51688333351696	-7.32423825557458	-2.9498675125552	-10.7767504602721	-9.19178795955091	-11.2697904715522	-2.19356869835863	-6.00926292132897	-8.76729013102304	-10.9372151324653	-6.79345679300448	-8.27648512412619	-3.93357321533916	-9.4397154729945	-1.56383816068555	-6.96668625095649	-4.75438264724362	-5.72546995532838	-4.61157898880039	-8.27648512412619	-9.42476513152853	-6.12230285922963	-3.13707654920695	-6.82010682946645	-6.88512662131686	-7.28321098731451	-4.51638798757531	-2.11356691178894	-0.595434708541029	-6.76023537348905	-3.59135334699973	-9.45482236538471	-12.4397154729945	-8.89539495677069	-10.6323605509369	-6.77675046027207	-7.21089678249864	-9.33817744653244	-6.45862393554456	-5.69600304638771	-11.0246779737157	-5.65726322246883	-8.82500562887929	-8.05889368905357	-7.70274987882829	-8.40262615425928	-6.65181291360307	-2.79375688557776	-8.70274987882829	-11.3242382555747	-8.9802838543572	-10.0704816633288	-9.32423825557466	-9.39532135363605	-7.94252893236178	-5.72089722553855	-6.13289427049735	-6.82992111929341	-6.60682545882976	-7.27984413621611	-8.73927575485341	-3.68872940851336	-0.329667234062418	-4.42105162872946	-6.9292809509231	-5.73696559416621	-2.67263454792022	-1.83686198656908	-5.11778737810714	-11.3242382555747	-4.91550027036038	-3.37385059957689	-9.23026210736555	-0.757928027819313	-12.8547529722733	-6.75088237450139	-7.36646649096386	-5.40171102892515	-7.39168277657271	-13.7027498788283	-5.11703617005013	-9.53282487738598	-6.63450901751547	-5.81035885291489	-6.69824848659335	1.59070740046576	-3.50013625867981	-7.60682545882976	-9.91615351693749	-2.43830727860169	-6.84476888370072	-8.72089722553855	-9.79585928321977	-7.08509875940096	-6.85725982788392	-12.0246779737157	-5.96533351289123	-0.804677601811248	-0.0140843081650908	-4.55911156890626	1.85014732320363	0.682330580569557	-6.87493085421097	-4.67927272699786	-3.90963432355395	-8.21089678249864	-4.68149225826777	-4.35934205653048	-2.88289013204465	-2.04275398639832	-3.95455702923883	-12.7027498788283	-7.25649364893873	-11.4397154729945	-2.7244684314833	-6.34519787421021	-5.0169498590834	-6.31043245604953	-9.4397154729945	-7.7117950184313	-10.1666969785881	-10.0704816633288	-5.67153114821757	-7.96939553821447	-3.47224902518919	-6.2351443287453	-0.233260681971615	-0.942196245852553	-2.49634596485445	-5.23840834606719	-10.4099681296004	-4.85350117606388	-3.88448727052382	-12.3242382555749	-0.595630904603103	-4.33599055049312	-2.95288045143145	-9.51688333351696	-8.40262615425928	-4.94119864638381	-3.66932687729084	-5.94119864638381	-7.89025165349473	-4.38805335317201	-3.59161420859359	-11.0246779737157	-11.4397154729945	-3.3138715400163	-8.73005722482403	-6.157399234006	-2.82531235685767	-2.14108006626026	-1.20076345733042	-7.88001973088377	0.929677395211283	-8.50897813543161	-6.62379853743347	-1.37733198111817	-5.61953651057931	-9.51688333351696	-12.1177873781071	-10.0473980502157	-1.1106666451744	-5.2359596410252	-9.4397154729945	3.21512097807332	-12.2173230516584	1.7998457652681	3.28835117888387	-9.20449901130047	-11.2173230516582	-8.0303245368568	-3.18134573749808	-12.0246779737157	-7.08804003471309	-4.14254444053106	-8.53282487738598	-8.77675046027207	-5.54894454274926	-8.80550945325349	-10.8547529722733	-8.1359347248174	-8.91615351693749	-7.5408621964514	-12.0246779737157	-8.61528703757798	-4.61210812691045	-7.47393118833241	-9.4397154729945	-3.43175381808802	-9.16669697858808	-5.00508724535777	-2.65890233838939	-5.26395802625003	-4.7590629272312	2.23198222362468	-10.7767504602721	-10.6671259690976	-4.17058879384508	-14.4397154729945	-12.1177873781071	-6.1729289322996	-11.7027498788283	-3.9741490681851	-7.243318260191	-4.9599352089654	-1.02441383254604	-10.4099681296004	-4.65126901348696	-0.907034872326564	-6.60261320754284	-5.65508062743698	-9.26979047155219	-4.01030873148052	-9.51688333351696	-2.71321345826721	-3.92796281922712	-9.09394063615277	-0.149624608338622	-3.94419351664809	-2.51465561490189	1.14546225751338	-4.49817873457909	-3.64421690862668	-9.2967575191525	-7.59841321901356	-3.30957396447949	-7.10382892051722	-6.15123386120028	-9.29675751915255	-3.66987762936506	-12.1177873781071	-4.52882294682848	-3.78567621595007	-8.47778351382805	2.14766162974308	-3.23026210736555	-9.28321098731451	-1.18075692242662	-16.0246779737157	-4.7106612698143	-4.56217570111839	-3.14777738267535	-9.05889368905357	-10.470089122038	-4.99539074674741	-6.38805335317201	-8.40262615425928	-7.09690001163331	-9.1058147364411	0.3796653178701	-10.8152246080868	-0.495674532232491	4.00287620932695	-9.56524635507836	-5.9639820420281	-11.3808217839409	2.44664266157345	-12.4397154729945	-12.2173230516584	-1.04614625400628	-4.54894454274926	-4.0459675146093	-0.57757321747562	-4.9639820420281	-2.04954651679432	0.29358236999676	0.893672851889234	-4.98575898442335	-7.31043245604953	-2.57966312784723	-1.31872166425411	-13.4397154729945	-5.01905342452178	1.69168601956287	-6.32771044748137	-1.79992257971519	-0.0831030288400301	-12.4397154729945	-2.36512797683579	-9.31043245604953	-5.57140733970503	-1.04386898378042	-7.37362628253673	-7.38082178394093	-4.56013222338172	-5.10432511830057	0.821326533655133	-3.4748933057678	-2.66479117724189	-4.20131073366942	-9.19178795955091	-12.2173230516587	0.644742309419758	-9.56524635507836	-5.95589969573024	-6.577594747506	-7.49329651319934	-9.47008912203802	-9.9802838543572	-4.73120632487752	-1.44159520621272	-10.7392757548534	-3.3342434173206	-16.0246779737157	-7.50111601765864	-1.32713116819598	-10.6323605509369	-8.23026210736555	-11.0704816633288	-11.7027498788283	-5.38986692354394	-1.38345409674893	2.88445921242928	-6.38805335317201	-3.29081525403711	-12.4397154729945	-9.01345071829244	-5.77991773935075	-12.1177873781071	-12.8547529722733	-4.63827655007488	-5.22054695253234	-7.08804003471309	-8.66712596909757	-1.87260443789658	-2.95522820628787	-12.0246779737157	-11.7027498788283	-9.51688333351696	-5.12532105079254	-1.81522460808671	-2.79495788047824	-10.6671259690976	-11.8547529722733	-5.86228664495875	-8.19178795955091	-7.46625726044699	-8.73005722482403	-12.2173230516587	-13.4397154729945	-8.89539495677069	-11.3808217839409	-9.35225263174416	-2.00990193744402	-8.31043245604953	-12.3242382555749	-7.83485341483564	-10.2967575191525	-5.21732305165806	-8.1729289322996	-9.07048166332878	-6.59004974607893	-6.5693507534111	-7.97482942426509	-9.66712596909757	-7.24989091411448	-13.2173230516587	-3.20011694374538	-5.96263183599516	-6.65544416404994	-6.71633894357625	-1.65426300483596	-9.48551916260762	-2.85914283233773	-7.65253843287453	-10.0939406361528	4.67268556937083	2.28261772148135	-7.6280731925338	-11.5652463550784	-1.60603472433976	-3.10060778813031	-2.2095949370258	-5.5693507534111	-0.0173440440421524	-0.568195210665386	-5.74043222388599	-5.06540046799515	-4.66383088953599	-11.5011160176586	-9.70274987882829	-9.2173230516581	-6.74855356844142	-12.7027498788283	-0.274023320674386	-7.40996812960045	-7.06467604164757	-3.98073932240862	-0.830921628017274	-9.56524635507836	-4.09986547010987	-8.09986547010987	-7.84476888370072	-5.06757593215337	-8.48551916260762	-4.78031413859515	-9.16669697858808	-7.94786237666482	-2.86701524650721	-8.57346686188333	-11.2173230516582	-9.02467797371566	-13.2173230516587	0.380762689941803	-1.72070700930242	-8.68482797083103	0.297578822827765	-1.21611594375813	-8.58173447786693	-5.36111986949839	-5.04168439902135	-0.479773895897075	3.52300735276723	-12.1177873781071	-8.9802838543572	-1.59004974607893	-7.02749849277803	-13.0246779737157	-0.380709077793388	-3.16359106772026	-10.1666969785881	-9.09394063615277	2.35443241295656	-1.21370475371349	-4.6398942236223	-7.09690001163331	-7.08509875940096	-9.2173230516581	-10.0704816633288	-3.41827276101787	-12.7027498788283	0.803160894171901	-4.23432947696374	-4.0639519788766	-8.48551916260762	-9.17918792277128	-4.49915716462059	-5.82500562887929	-7.4397154729945	-7.58173447786693	-10.9372151324653
